SessionN,StimuliID,RT,Correct,Conf.Resp,Condition,SubjectId
1,265,506,no,l,control,Subject31
1,260,401,yes,l,control,Subject31
1,260,401,yes,l,control,Subject31
2,303,345,no,s,control,Subject31
2,303,345,no,s,control,Subject31
2,292,280,yes,s,control,Subject31
2,292,280,yes,s,control,Subject31
2,239,282,yes,s,control,Subject31
2,239,282,yes,s,control,Subject31
2,231,214,no,l,control,Subject31
2,231,214,no,l,control,Subject31
2,271,154,yes,s,control,Subject31
2,271,154,yes,s,control,Subject31
2,247,257,yes,s,control,Subject31
2,247,257,yes,s,control,Subject31
2,255,259,no,l,control,Subject31
2,255,259,no,l,control,Subject31
2,320,231,yes,l,control,Subject31
2,320,231,yes,l,control,Subject31
2,260,36,yes,l,control,Subject31
2,260,36,yes,l,control,Subject31
2,302,11,yes,l,control,Subject31
2,302,11,yes,l,control,Subject31
2,314,62,yes,l,control,Subject31
2,314,62,yes,l,control,Subject31
2,217,745,no,l,control,Subject31
2,217,745,no,l,control,Subject31
2,244,25,yes,l,control,Subject31
2,244,25,yes,l,control,Subject31
1,293,883,yes,s,control,Subject31
1,293,883,yes,s,control,Subject31
1,305,1087,no,s,control,Subject31
1,305,1087,no,s,control,Subject31
1,229,1292,no,s,control,Subject31
1,229,1292,no,s,control,Subject31
1,319,896,no,s,control,Subject31
1,319,896,no,s,control,Subject31
1,317,1472,no,s,control,Subject31
1,317,1472,no,s,control,Subject31
1,264,1742,no,l,control,Subject31
1,264,1742,no,l,control,Subject31
1,245,943,yes,l,control,Subject31
1,245,943,yes,l,control,Subject31
1,310,437,yes,l,control,Subject31
1,310,437,yes,l,control,Subject31
1,301,570,no,s,control,Subject31
1,301,570,no,s,control,Subject31
1,284,753,no,s,control,Subject31
1,284,753,no,s,control,Subject31
1,277,1371,no,s,control,Subject31
1,277,1371,no,s,control,Subject31
2,277,231,yes,s,control,Subject31
2,277,231,yes,s,control,Subject31
1,324,372,yes,l,control,Subject31
1,324,372,yes,l,control,Subject31
1,252,27,no,s,control,Subject31
1,252,27,no,s,control,Subject31
1,236,718,yes,s,control,Subject31
1,236,718,yes,s,control,Subject31
1,294,696,no,s,control,Subject31
1,294,696,no,s,control,Subject31
1,258,632,yes,s,control,Subject31
1,258,632,yes,s,control,Subject31
1,304,1400,no,s,control,Subject31
1,304,1400,no,s,control,Subject31
1,321,449,yes,s,control,Subject31
1,321,449,yes,s,control,Subject31
1,316,90,no,s,control,Subject31
1,316,90,no,s,control,Subject31
1,256,238,no,s,control,Subject31
1,256,238,no,s,control,Subject31
1,274,275,no,s,control,Subject31
1,274,275,no,s,control,Subject31
1,219,1137,yes,l,control,Subject31
1,219,1137,yes,l,control,Subject31
1,250,896,no,l,control,Subject31
1,250,896,no,l,control,Subject31
1,303,290,yes,s,control,Subject31
1,303,290,yes,s,control,Subject31
1,251,244,yes,s,control,Subject31
1,251,244,yes,s,control,Subject31
1,222,979,no,s,control,Subject31
1,222,979,no,s,control,Subject31
1,286,661,no,s,control,Subject31
1,286,661,no,s,control,Subject31
1,262,828,no,l,control,Subject31
1,262,828,no,l,control,Subject31
2,319,779,yes,l,control,Subject31
2,319,779,yes,l,control,Subject31
2,299,449,yes,s,control,Subject31
2,299,449,yes,s,control,Subject31
2,313,315,yes,s,control,Subject31
2,313,315,yes,s,control,Subject31
2,254,723,no,s,control,Subject31
2,254,723,no,s,control,Subject31
2,324,144,no,s,control,Subject31
2,324,144,no,s,control,Subject31
2,246,793,no,s,control,Subject31
2,246,793,no,s,control,Subject31
2,286,93,no,l,control,Subject31
2,286,93,no,l,control,Subject31
2,296,853,no,l,control,Subject31
2,296,853,no,l,control,Subject31
2,242,NA,no,s,control,Subject31
2,242,NA,no,s,control,Subject31
1,288,88,no,l,control,Subject31
1,288,88,no,l,control,Subject31
1,244,340,yes,s,control,Subject31
1,244,340,yes,s,control,Subject31
1,285,1212,yes,s,control,Subject31
1,285,1212,yes,s,control,Subject31
2,293,543,no,l,control,Subject31
2,293,543,no,l,control,Subject31
2,301,177,no,l,control,Subject31
2,301,177,no,l,control,Subject31
2,250,290,yes,l,control,Subject31
2,250,290,yes,l,control,Subject31
2,226,230,no,s,control,Subject31
2,226,230,no,s,control,Subject31
2,223,252,no,l,control,Subject31
2,223,252,no,l,control,Subject31
2,315,485,no,l,control,Subject31
2,315,485,no,l,control,Subject31
2,225,1158,yes,l,control,Subject31
2,225,1158,yes,l,control,Subject31
2,236,508,yes,l,control,Subject31
2,236,508,yes,l,control,Subject31
2,280,869,no,s,control,Subject31
2,280,869,no,s,control,Subject31
2,309,412,no,l,control,Subject31
2,309,412,no,l,control,Subject31
2,270,922,yes,l,control,Subject31
2,270,922,yes,l,control,Subject31
2,300,196,no,s,control,Subject31
2,300,196,no,s,control,Subject31
2,261,117,yes,s,control,Subject31
2,261,117,yes,s,control,Subject31
1,291,367,no,l,control,Subject31
1,291,367,no,l,control,Subject31
1,221,208,no,s,control,Subject31
1,221,208,no,s,control,Subject31
1,268,59,no,s,control,Subject31
1,268,59,no,s,control,Subject31
1,267,12,no,s,control,Subject31
1,267,12,no,s,control,Subject31
1,272,29,yes,l,control,Subject31
1,272,29,yes,l,control,Subject31
1,253,714,yes,s,control,Subject31
1,253,714,yes,s,control,Subject31
1,249,1710,yes,s,control,Subject31
1,249,1710,yes,s,control,Subject31
1,238,771,yes,s,control,Subject31
1,238,771,yes,s,control,Subject31
1,271,1083,no,s,control,Subject31
1,271,1083,no,s,control,Subject31
1,242,315,no,s,control,Subject31
1,242,315,no,s,control,Subject31
1,261,615,yes,s,control,Subject31
1,261,615,yes,s,control,Subject31
1,298,199,no,s,control,Subject31
1,298,199,no,s,control,Subject31
1,226,373,no,l,control,Subject31
1,226,373,no,l,control,Subject31
2,289,505,no,l,control,Subject31
2,289,505,no,l,control,Subject31
2,221,363,yes,s,control,Subject31
2,221,363,yes,s,control,Subject31
2,235,867,no,l,control,Subject31
2,235,867,no,l,control,Subject31
2,317,1795,yes,s,control,Subject31
2,317,1795,yes,s,control,Subject31
2,227,490,yes,s,control,Subject31
2,227,490,yes,s,control,Subject31
2,233,1034,yes,s,control,Subject31
2,233,1034,yes,s,control,Subject31
2,219,147,yes,l,control,Subject31
2,219,147,yes,l,control,Subject31
2,310,121,yes,l,control,Subject31
2,310,121,yes,l,control,Subject31
2,269,153,yes,s,control,Subject31
2,269,153,yes,s,control,Subject31
2,288,399,no,s,control,Subject31
2,288,399,no,s,control,Subject31
2,304,176,yes,l,control,Subject31
2,304,176,yes,l,control,Subject31
2,275,137,no,l,control,Subject31
2,275,137,no,l,control,Subject31
2,267,460,no,s,control,Subject31
2,267,460,no,s,control,Subject31
2,306,2655,no,s,control,Subject31
2,306,2655,no,s,control,Subject31
2,249,903,yes,s,control,Subject31
2,249,903,yes,s,control,Subject31
2,252,350,yes,l,control,Subject31
2,252,350,yes,l,control,Subject31
2,281,1749,no,l,control,Subject31
2,281,1749,no,l,control,Subject31
2,228,24,no,l,control,Subject31
2,228,24,no,l,control,Subject31
2,237,241,no,s,control,Subject31
2,237,241,no,s,control,Subject31
2,305,217,no,l,control,Subject31
2,305,217,no,l,control,Subject31
2,323,347,yes,s,control,Subject31
2,323,347,yes,s,control,Subject31
2,229,289,yes,l,control,Subject31
2,229,289,yes,l,control,Subject31
2,222,162,yes,s,control,Subject31
2,222,162,yes,s,control,Subject31
2,220,303,no,s,control,Subject31
2,220,303,no,s,control,Subject31
1,225,326,no,l,control,Subject31
1,225,326,no,l,control,Subject31
2,248,268,yes,s,control,Subject31
2,248,268,yes,s,control,Subject31
2,273,1006,no,s,control,Subject31
2,273,1006,no,s,control,Subject31
2,241,207,yes,l,control,Subject31
2,241,207,yes,l,control,Subject31
2,283,606,yes,s,control,Subject31
2,283,606,yes,s,control,Subject31
1,259,942,yes,l,control,Subject31
1,259,942,yes,l,control,Subject31
1,247,127,yes,s,control,Subject31
1,247,127,yes,s,control,Subject31
1,269,265,yes,s,control,Subject31
1,269,265,yes,s,control,Subject31
1,273,172,yes,s,control,Subject31
1,273,172,yes,s,control,Subject31
1,311,137,yes,l,control,Subject31
1,311,137,yes,l,control,Subject31
1,296,334,yes,s,control,Subject31
1,296,334,yes,s,control,Subject31
1,323,454,yes,s,control,Subject31
1,323,454,yes,s,control,Subject31
1,241,885,no,l,control,Subject31
1,241,885,no,l,control,Subject31
2,224,145,yes,l,control,Subject31
2,224,145,yes,l,control,Subject31
1,290,2009,no,l,control,Subject31
1,290,2009,no,l,control,Subject31
1,280,756,yes,l,control,Subject31
1,280,756,yes,l,control,Subject31
2,287,273,yes,s,control,Subject31
2,287,273,yes,s,control,Subject31
2,291,661,no,l,control,Subject31
2,291,661,no,l,control,Subject31
2,256,453,yes,l,control,Subject31
2,256,453,yes,l,control,Subject31
2,290,416,no,s,control,Subject31
2,290,416,no,s,control,Subject31
2,321,202,yes,s,control,Subject31
2,321,202,yes,s,control,Subject31
2,308,271,no,l,control,Subject31
2,308,271,no,l,control,Subject31
2,238,293,no,s,control,Subject31
2,238,293,no,s,control,Subject31
2,253,23,no,s,control,Subject31
2,253,23,no,s,control,Subject31
2,307,115,no,s,control,Subject31
2,307,115,no,s,control,Subject31
2,263,134,no,s,control,Subject31
2,263,134,no,s,control,Subject31
2,295,395,yes,l,control,Subject31
2,295,395,yes,l,control,Subject31
2,285,423,no,l,control,Subject31
2,285,423,no,l,control,Subject31
2,240,NA,no,s,control,Subject31
2,240,NA,no,s,control,Subject31
2,279,227,yes,s,control,Subject31
2,279,227,yes,s,control,Subject31
2,262,369,no,s,control,Subject31
2,262,369,no,s,control,Subject31
2,259,473,yes,s,control,Subject31
2,259,473,yes,s,control,Subject31
2,272,393,no,s,control,Subject31
2,272,393,no,s,control,Subject31
2,316,193,no,s,control,Subject31
2,316,193,no,s,control,Subject31
2,278,99,no,s,control,Subject31
2,278,99,no,s,control,Subject31
2,245,897,no,l,control,Subject31
2,245,897,no,l,control,Subject31
2,268,344,yes,l,control,Subject31
2,268,344,yes,l,control,Subject31
2,311,19,no,l,control,Subject31
2,311,19,no,l,control,Subject31
2,276,889,yes,l,control,Subject31
2,276,889,yes,l,control,Subject31
2,232,313,no,s,control,Subject31
2,232,313,no,s,control,Subject31
2,318,130,no,s,control,Subject31
2,318,130,no,s,control,Subject31
2,312,139,yes,s,control,Subject31
2,312,139,yes,s,control,Subject31
2,284,301,no,s,control,Subject31
2,284,301,no,s,control,Subject31
1,16,2061,no,s,natural,Subject32
1,16,2061,no,s,natural,Subject32
1,95,876,yes,s,natural,Subject32
1,95,876,yes,s,natural,Subject32
1,66,1206,yes,s,natural,Subject32
1,66,1206,yes,s,natural,Subject32
1,74,2377,no,s,natural,Subject32
1,74,2377,no,s,natural,Subject32
1,90,868,yes,s,natural,Subject32
1,90,868,yes,s,natural,Subject32
1,32,1888,no,s,natural,Subject32
1,32,1888,no,s,natural,Subject32
1,39,518,yes,s,natural,Subject32
1,39,518,yes,s,natural,Subject32
1,105,829,yes,s,natural,Subject32
1,105,829,yes,s,natural,Subject32
1,23,677,yes,s,natural,Subject32
1,23,677,yes,s,natural,Subject32
1,44,1023,yes,s,natural,Subject32
1,44,1023,yes,s,natural,Subject32
1,24,712,yes,s,natural,Subject32
1,24,712,yes,s,natural,Subject32
1,48,1473,yes,s,natural,Subject32
1,48,1473,yes,s,natural,Subject32
1,88,1799,no,s,natural,Subject32
1,88,1799,no,s,natural,Subject32
1,57,2085,no,s,natural,Subject32
1,57,2085,no,s,natural,Subject32
1,19,1151,no,s,natural,Subject32
1,19,1151,no,s,natural,Subject32
1,75,958,no,s,natural,Subject32
1,75,958,no,s,natural,Subject32
1,7,1688,no,s,natural,Subject32
1,7,1688,no,s,natural,Subject32
1,22,2620,yes,s,natural,Subject32
1,22,2620,yes,s,natural,Subject32
1,100,500,no,s,natural,Subject32
1,100,500,no,s,natural,Subject32
1,106,790,no,s,natural,Subject32
1,106,790,no,s,natural,Subject32
1,77,439,no,s,natural,Subject32
1,77,439,no,s,natural,Subject32
1,61,531,yes,s,natural,Subject32
1,61,531,yes,s,natural,Subject32
1,78,438,no,s,natural,Subject32
1,78,438,no,s,natural,Subject32
1,54,571,yes,s,natural,Subject32
1,54,571,yes,s,natural,Subject32
1,86,668,yes,s,natural,Subject32
1,86,668,yes,s,natural,Subject32
1,1,404,yes,s,natural,Subject32
1,1,404,yes,s,natural,Subject32
1,18,1691,no,s,natural,Subject32
1,18,1691,no,s,natural,Subject32
1,31,1398,no,s,natural,Subject32
1,31,1398,no,s,natural,Subject32
1,58,516,yes,s,natural,Subject32
1,58,516,yes,s,natural,Subject32
1,43,1800,no,s,natural,Subject32
1,43,1800,no,s,natural,Subject32
1,47,2222,yes,s,natural,Subject32
1,47,2222,yes,s,natural,Subject32
1,15,853,no,s,natural,Subject32
1,15,853,no,s,natural,Subject32
1,45,764,no,s,natural,Subject32
1,45,764,no,s,natural,Subject32
1,104,1139,yes,s,natural,Subject32
1,104,1139,yes,s,natural,Subject32
1,41,731,yes,s,natural,Subject32
1,41,731,yes,s,natural,Subject32
1,72,2286,yes,l,natural,Subject32
1,72,2286,yes,l,natural,Subject32
1,76,1689,yes,l,natural,Subject32
1,76,1689,yes,l,natural,Subject32
1,73,887,yes,s,natural,Subject32
1,73,887,yes,s,natural,Subject32
1,33,1020,no,s,natural,Subject32
1,33,1020,no,s,natural,Subject32
2,85,582,no,s,natural,Subject32
2,85,582,no,s,natural,Subject32
2,102,464,no,s,natural,Subject32
2,102,464,no,s,natural,Subject32
2,41,1107,yes,s,natural,Subject32
2,41,1107,yes,s,natural,Subject32
1,108,724,yes,s,natural,Subject32
1,108,724,yes,s,natural,Subject32
1,20,1323,no,s,natural,Subject32
1,20,1323,no,s,natural,Subject32
1,28,627,yes,s,natural,Subject32
1,28,627,yes,s,natural,Subject32
1,64,549,yes,s,natural,Subject32
1,64,549,yes,s,natural,Subject32
1,50,623,yes,s,natural,Subject32
1,50,623,yes,s,natural,Subject32
1,65,463,yes,s,natural,Subject32
1,65,463,yes,s,natural,Subject32
1,6,547,no,s,natural,Subject32
1,6,547,no,s,natural,Subject32
1,21,1776,no,s,natural,Subject32
1,21,1776,no,s,natural,Subject32
1,97,912,no,s,natural,Subject32
1,97,912,no,s,natural,Subject32
1,40,588,no,s,natural,Subject32
1,40,588,no,s,natural,Subject32
1,80,602,no,s,natural,Subject32
1,80,602,no,s,natural,Subject32
2,81,1886,no,s,natural,Subject32
2,81,1886,no,s,natural,Subject32
2,28,936,yes,s,natural,Subject32
2,28,936,yes,s,natural,Subject32
2,69,644,no,s,natural,Subject32
2,69,644,no,s,natural,Subject32
1,55,673,no,s,natural,Subject32
1,55,673,no,s,natural,Subject32
2,53,768,yes,s,natural,Subject32
2,53,768,yes,s,natural,Subject32
2,23,605,yes,s,natural,Subject32
2,23,605,yes,s,natural,Subject32
2,12,712,yes,s,natural,Subject32
2,12,712,yes,s,natural,Subject32
2,107,618,no,s,natural,Subject32
2,107,618,no,s,natural,Subject32
2,2,1891,no,s,natural,Subject32
2,2,1891,no,s,natural,Subject32
2,24,1966,no,s,natural,Subject32
2,24,1966,no,s,natural,Subject32
2,100,2170,yes,s,natural,Subject32
2,100,2170,yes,s,natural,Subject32
2,26,718,no,s,natural,Subject32
2,26,718,no,s,natural,Subject32
2,80,763,yes,s,natural,Subject32
2,80,763,yes,s,natural,Subject32
2,46,1006,yes,s,natural,Subject32
2,46,1006,yes,s,natural,Subject32
2,9,1387,no,s,natural,Subject32
2,9,1387,no,s,natural,Subject32
2,99,923,yes,s,natural,Subject32
2,99,923,yes,s,natural,Subject32
2,29,834,no,s,natural,Subject32
2,29,834,no,s,natural,Subject32
2,104,943,yes,s,natural,Subject32
2,104,943,yes,s,natural,Subject32
2,73,554,yes,s,natural,Subject32
2,73,554,yes,s,natural,Subject32
2,43,621,no,s,natural,Subject32
2,43,621,no,s,natural,Subject32
2,86,818,yes,s,natural,Subject32
2,86,818,yes,s,natural,Subject32
2,67,1380,yes,s,natural,Subject32
2,67,1380,yes,s,natural,Subject32
2,106,675,no,s,natural,Subject32
2,106,675,no,s,natural,Subject32
2,88,1310,yes,s,natural,Subject32
2,88,1310,yes,s,natural,Subject32
2,103,682,no,s,natural,Subject32
2,103,682,no,s,natural,Subject32
2,50,790,no,s,natural,Subject32
2,50,790,no,s,natural,Subject32
1,59,2486,no,s,natural,Subject32
1,59,2486,no,s,natural,Subject32
1,52,1745,yes,s,natural,Subject32
1,52,1745,yes,s,natural,Subject32
1,27,765,no,s,natural,Subject32
1,27,765,no,s,natural,Subject32
1,38,1760,yes,s,natural,Subject32
1,38,1760,yes,s,natural,Subject32
1,63,1197,no,s,natural,Subject32
1,63,1197,no,s,natural,Subject32
1,8,2442,yes,s,natural,Subject32
1,8,2442,yes,s,natural,Subject32
1,4,1855,no,s,natural,Subject32
1,4,1855,no,s,natural,Subject32
1,60,1046,yes,s,natural,Subject32
1,60,1046,yes,s,natural,Subject32
1,25,NA,no,l,natural,Subject32
1,25,NA,no,l,natural,Subject32
1,30,1255,no,s,natural,Subject32
1,30,1255,no,s,natural,Subject32
1,91,1065,yes,s,natural,Subject32
1,91,1065,yes,s,natural,Subject32
1,14,658,yes,s,natural,Subject32
1,14,658,yes,s,natural,Subject32
1,70,1202,yes,s,natural,Subject32
1,70,1202,yes,s,natural,Subject32
1,5,1092,yes,s,natural,Subject32
1,5,1092,yes,s,natural,Subject32
1,51,800,no,s,natural,Subject32
1,51,800,no,s,natural,Subject32
1,68,2415,no,l,natural,Subject32
