LanguageName,InventoryID,ISO6393,Glottocode,Source,name,isocodes,level,macroarea,latitude,longitude,SegmentN
Tausug (Suluk),2212,tsg,taus1251,uz,Tausug,tsg,language,Papunesia,5.12236,118.88,23
Tay Daeng,2471,tyr,taid1249,ea,Tai Daeng,tyr,language,Eurasia,20.4559,104.625,35
Tay Yo,2582,tyj,taid1248,ea,Tai Do-Mene-Yo,tyj,language,Eurasia,19.1801,104.938,34
Taz Selkup,2485,sel,selk1253,ea,Selkup,sel,language,Eurasia,59.9409,82.3004,41
Tɔfin,830,tfi,tofi1235,aa,Tofin Gbe,tfi,language,Africa,6.51774,2.43226,41
Teda,828,tuq,teda1241,aa,Tedaga,tuq,language,Africa,18.0426,14.7717,35
Tee,1386,tkq,teee1242,gm,Tee,tkq,language,Africa,4.73213,7.37553,38
Téén,827,lor,teen1242,aa,Téén,lor,language,Africa,9.84556,-3.71183,38
Tehuelche,1908,teh,tehu1242,saphon,Tehuelche,teh,language,South America,-47.5796,-68.3235,31
TEHUELCHE,567,teh,tehu1242,upsid,Tehuelche,teh,language,South America,-47.5796,-68.3235,35
TEKE,415,kkw,teke1280,upsid,Teke-Kukuya,kkw,language,Africa,-2.27122,14.4407,28
Telefol,55,tlf,tele1256,spa,Telefol,tlf,language,Papunesia,-5.07444,141.731,27
Telugu,8,tel,telu1262,spa,Telugu,tel,language,Eurasia,16.4529,78.7024,163
Telugu,1791,tel,telu1262,ra,Telugu,tel,language,Eurasia,16.4529,78.7024,163
TELUGU,568,tel,telu1262,upsid,Telugu,tel,language,Eurasia,16.4529,78.7024,43
Tem,829,kdh,temm1241,aa,Tem,kdh,language,Africa,8.967,1.136,36
Tembé,2106,tqb,temb1276,saphon,Tenetehara,tqb,language,South America,-2.6123,-48.2359,21
TEMEIN,570,teq,nucl1339,upsid,Temein,teq,language,Africa,11.8275,29.3898,25
Temiar,2563,tea,temi1246,ea,Temiar,tea,language,Eurasia,4.974,101.438,49
Temne,2213,tem,timn1235,uz,Timne,tem,language,Africa,8.90294,-12.3331,36
TEMNE,569,tem,timn1235,upsid,Timne,tem,language,Africa,8.90294,-12.3331,25
Tena Quechua,2041,quw,tena1240,saphon,Tena Lowland Quichua,quw,language,South America,-0.76271,-77.5404,24
Tengger,1700,tes,teng1272,gm,Tengger,tes,language,Papunesia,-7.89069,113.037,42
Tenharim,2107,pah,tenh1241,saphon,Tenharim-Parintintin-Diahoi,pah,language,South America,-7.92626,-61.936,26
Tepehua,1158,tpt,tlac1235,ph,Tlachichilco Tepehua,tpt,language,North America,20.704,-98.1947,34
Tepehua, Huehuetla; Tepehua de Hidalgo; Tepehua de Huehuetla,1083,tee,hueh1236,ph,Huehuetla Tepehua,tee,language,North America,20.6189,-97.9347,36
Ter Saami,2494,sjt,ters1235,ea,Ter Saami,sjt,language,Eurasia,67.2458,38.5061,69
Tera,2214,ttr,tera1251,uz,Tera,ttr,language,Africa,11.0376,11.80953,53
TERA,595,ttr,tera1251,upsid,Tera,ttr,language,Africa,11.0376,11.80953,48
Terêna,1832,ter,tere1279,saphon,Terena-Kinikinao-Chane,ter,language,South America,-20.6614,-56.0329,23
Ternate,1044,tft,tern1247,ph,Ternate,tft,language,Papunesia,0.80562,127.333,25
Tetun,1680,tet,tetu1245,gm,Tetum,tet,language,Papunesia,-9.11217,125.528,18
TETUN,571,tet,tetu1245,upsid,Tetum,tet,language,Papunesia,-9.11217,125.528,19
Tewa,93,tew,tewa1260,spa,Rio Grande Tewa,tew,language,North America,35.9053,-106.124,57
Texistepec Popoluca,1136,poq,texi1237,ph,Texistepec Popoluca,poq,language,North America,17.8926,-94.8076,29
Thaadou,1792,tcz,thad1238,ra,Thado Chin,tcz,language,Eurasia,24.096,93.722,34
Thaayorre,2923,thd,thay1249,er,Thayore,thd,language,Australia,-14.8159,142.034,26
Thai,27,tha,thai1261,spa,Thai,tha,language,Eurasia,14.192,100.671,92
Thai,2215,tha,thai1261,uz,Thai,tha,language,Eurasia,14.192,100.671,92
THAI,574,tha,thai1261,upsid,Thai,tha,language,Eurasia,14.192,100.671,30
Thakali,2294,ths,thak1245,ea,Thakali,ths,language,Eurasia,28.7014,83.6466,29
Thakik,1430,dec,dagi1241,gm,Dagik,dec,language,Africa,10.583,29.9404,26
Thalanyji,2743,dhl,dhal1245,er,Dhalandji,dhl,language,Australia,-22.196,114.937,26
Thanggati,2991,dyn,dyan1250,er,Dyangadi,dyn,language,Australia,-30.8469,152.602,19
Thangguai,2790,unn,gana1278,er,Ganai,unn,language,Australia,38.58,146.5,22
Tharrkari,2745,dhr,dhar1247,er,Dhargari,dhr,language,Australia,-24.0601,114.847,31
Thawa,3000,xtv,sout2771,er,Southern Coastal Yuin,xtv,language,Australia,-37.06227181,149.7169306,25
Thaynakwithi,2911,mis,tyan1235,er,Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit,NA,language,Australia,-12.544,141.984,29
Themchen Tibetan,2614,adx,amdo1237,ea,Amdo Tibetan,adx,language,Eurasia,34.5177,100.485,49
Themne,831,tem,timn1235,aa,Timne,tem,language,Africa,8.90294,-12.3331,30
These,1426,keg,tese1238,gm,Tese,keg,language,Africa,11.3885,29.5803,47
Thiin,2746,iin,thii1234,er,Thiin,iin,language,Australia,-23.71156576435,116.68011572516,26
Thirarri,2750,dif,dira1238,er,Dirari,dit,dialect,Australia,-28.7992,138.078,25
Thok Reel,1634,atu,reel1238,gm,Reel,atu,language,Africa,6.32234,30.49451,63
Thulung; Thulung Rai,1220,tdh,thul1246,ph,Thulung,tdh,language,Eurasia,27.5389,87.6063,38
Tiba,1500,ttb,gaaa1245,gm,Gaa,ttb,language,Africa,8.4809,11.9603,34
Tibetan,1067,bod,tibe1272,ph,Tibetan,bod,language,Eurasia,28.3681,90.1872,34
Ticuna,115,tca,ticu1245,spa,Ticuna,tca,language,South America,-3.66289,-69.8723,71
Ticuna,1937,tca,ticu1245,saphon,Ticuna,tca,language,South America,-3.66289,-69.8723,71
TICUNA,565,tca,ticu1245,upsid,Ticuna,tca,language,South America,-3.66289,-69.8723,29
TIDDIM CHIN,293,ctd,tedi1235,upsid,Tedim Chin,ctd,language,Eurasia,23.6079,93.519,26
TIGAK,572,tgc,tiga1245,upsid,Tigak,tgc,language,Papunesia,-2.70951,150.893,17
Tigemaxo Bozo,1450,boz,tiey1235,gm,Tiéyaxo Bozo,boz,language,Africa,14.1223,-5.08609,36
Tigre,130,tig,tigr1270,spa,Tigre,tig,language,Africa,17.3494,38.2233,54
TIGRE,576,tig,tigr1270,upsid,Tigre,tig,language,Africa,17.3494,38.2233,33
Tigrinya,1350,tir,tigr1271,gm,Tigrinya,tir,language,Africa,15.3359,38.9266,66
Tikar,832,tik,tika1246,aa,Tikar,tik,language,Africa,5.87004,11.6104,46
Tila, Chiapas,860,ctu,chol1282,ph,Chol,ctu,language,North America,17.4897,-92.4698,26
Tilquiapan Zapotec,1056,zts,tilq1235,ph,Tilquiapan Zapotec,zts,language,North America,16.8529,-96.6321,30
Tinɔr,1530,bqv,begb1241,gm,Begbere-Ejar,bqv,language,Africa,9.40519,7.59566,36
Tinigua,1938,tit,tini1245,saphon,Tinigua,tit,language,South America,2.716,-73.768,40
Tinputz,1170,tpz,tinp1237,ph,Tinputz,tpz,language,Papunesia,-5.58358,154.972,26
Tira,1375,tic,tira1254,gm,Tira,tic,language,Africa,11.0963,30.8092,42
TIRURAY,578,tiy,tiru1241,upsid,Tiruray,tiy,language,Papunesia,6.77321,124.127,22
Tiv,1331,tiv,tivv1240,gm,Tiv,tiv,language,Africa,6.88039,9.26287,40
Tiwa,92,twf,picu1248,spa,Picuris Northern Tiwa,NA,language,North America,37.083011,-105.267144,41
Tiwi,1218,tiw,tiwi1244,ph,Tiwi,tiw,language,Australia,-11.6308,130.949,40
Tiwi,3005,tiw,tiwi1244,er,Tiwi,tiw,language,Australia,-11.6308,130.949,40
TIWI,577,tiw,tiwi1244,upsid,Tiwi,tiw,language,Australia,-11.6308,130.949,26
Tlacolula Valley Zapotec; Western Tlacolula Zapotec; Zapotec, San Juan Guelavía,1078,zab,sanj1284,ph,San Juan Guelavía Zapotec,zab,language,North America,17.0332,-96.5967,47
TLAPANEC,587,tpx,acat1239,upsid,Acatepec Me'phaa,tpx,language,North America,17.1034,-99.0602,30
TLINGIT,579,tli,tlin1245,upsid,Tlingit,tli,language,North America,59.4447,-135.29,48
Toba,1919,tob,toba1269,saphon,Toba,tob,language,South America,-23.77,-61.96,54
Toba,1918,tob,toba1269,saphon,Toba,tob,language,South America,-23.77,-61.96,54
Toba-Batak,1099,bbc,bata1289,ph,Batak Toba,bbc,language,Papunesia,2.35498,99.1761,27
Toba (Argentina),1045,tob,toba1269,ph,Toba,tob,language,South America,-23.77,-61.96,28
Tocco,1429,taz,toch1257,gm,Tocho,taz,language,Africa,10.8828,30.1567,27
Tod Tibetan,2264,sbu,stod1241,ea,Stod Bhoti,sbu,language,Eurasia,32.497,77.116,41
Toda,1793,tcx,toda1252,ra,Toda,tcx,language,Eurasia,11.4184,77.0168,53
Tofa,2540,kim,kara1462,ea,Taiga Sayan Turkic,kim,language,Eurasia,53.7145,98.3792,67
TOL,382,jic,toll1241,upsid,Tol,jic,language,North America,14.6686,-87.0372,28
Tolowa; Tolowa-Chetco,1069,tol,tolo1259,ph,Tolowa-Chetco,tol,language,North America,41.9192,-124.1,31
Tongan; Tonga,1086,ton,tong1325,ph,Tonga (Tonga Islands),ton,language,Papunesia,-21.17,-175.25,17
TONKAWA,590,tqw,tonk1249,upsid,Tonkawa,tqw,language,North America,30.25,-96.75,25
Toposa,833,toq,topo1242,aa,Toposa,toq,language,Africa,5.15904,34.2159,27
Torwali,1219,trw,torw1241,ph,Torwali,trw,language,Eurasia,35.3101,72.5316,51
Totela,1203,ttl,tote1238,ph,Totela,ttl,language,Africa,-16.9575,24.3751,54
Totonac,84,top,papa1238,spa,Papantla Totonac,top,language,North America,20.5671,-97.2554,26
TOTONAC,585,top,papa1238,upsid,Papantla Totonac,top,language,North America,20.5671,-97.2554,22
Tounia,1649,tug,tuni1251,gm,Tunia,tug,language,Africa,9.42506,18.2059,40
Toura,1637,neb,tour1242,gm,Toura (Côte d'Ivoire),neb,language,Africa,7.76747,-7.33105,89
Toura,834,neb,tour1242,aa,Toura (Côte d'Ivoire),neb,language,Africa,7.76747,-7.33105,89
Toussian,835,tsp,nort2787,aa,Northern Toussian,tsp,language,Africa,11.133,-4.88274,35
Trinitario,2155,trn,trin1274,saphon,Trinitario-Javeriano-Loretano,trn,language,South America,-15.3331,-65.4096,30
Trió,1884,tri,trio1238,saphon,Trió,tri,language,South America,2.53616,-55.7599,24
Tripuri,1794,trp,kokb1239,ra,Kok Borok,trp,language,Eurasia,23.1916,91.4673,34
Trumai,1939,tpy,trum1247,saphon,Trumai,tpy,language,South America,-11.8119,-53.5717,29
TRUMAI,588,tpy,trum1247,upsid,Trumai,tpy,language,South America,-11.8119,-53.5717,24
Ts'amakko,1608,tsb,tsam1247,gm,Tsamai,tsb,language,Africa,5.3097,36.9139,68
Tsáfiki,1856,cof,colo1256,saphon,Tsafiki,cof,language,South America,-0.21181,-79.2347,26
TSESHAHT,500,nuk,nuuc1236,upsid,Nuu-chah-nulth,nuk,language,North America,49.67,-126.67,42
Tshangla,1221,tsj,tsha1245,ph,Tshangla,tsj,language,Eurasia,27.3694,91.7741,76
Tshangla,2280,tsj,tsha1245,ea,Tshangla,tsj,language,Eurasia,27.3694,91.7741,76
Tsimané,1988,cas,mose1249,saphon,Mosetén-Chimané,cas,language,South America,-14.64448,-67.83756,41
TSIMSHIAN,592,tsi,nucl1649,upsid,Southern-Coastal Tsimshian,tsi,language,North America,52.59103,-128.544545,41
TSOU,593,tsu,tsou1248,upsid,Tsou,tsu,language,Papunesia,23.216,120.787,21
Tsuvaɗi,1653,tvd,tsuv1239,gm,Tsuvadi,tvd,language,Africa,10.8421,5.22095,55
Tsuvadi; Avadi; Abadi; Evadi; Kamberi; Ibeto,1063,tvd,tsuv1239,ph,Tsuvadi,tvd,language,Africa,10.8421,5.22095,52
Tucano,2064,tuo,tuca1252,saphon,Tucano,tuo,language,South America,0.579755,-69.5763,27
Tukang Besi,1152,khc,tuka1248,ph,Tukang Besi North,khc,language,Papunesia,-5.30994,123.578,29
Tuki,1573,bag,tuki1240,gm,Tuki,bag,language,Africa,4.64348,11.5353,39
Tukita,2440,kpt,kara1474,ea,Karata,kpt,language,Eurasia,42.6501,46.3151,53
Tulishi,1416,tey,tuli1249,gm,Tulishi,tey,language,Africa,11.4507,29.108,59
Tulu,2547,tcy,tulu1258,ea,Tulu,tcy,language,Eurasia,12.8114,75.2651,70
Tulu,1795,tcy,tulu1258,ra,Tulu,tcy,language,Eurasia,12.8114,75.2651,70
TULU,566,tcy,tulu1258,upsid,Tulu,tcy,language,Eurasia,12.8114,75.2651,37
Tundra Yukaghir,2286,ykg,nort2745,ea,Northern Yukaghir,ykg,language,Eurasia,70.498,157.853,39
Tunebo,1899,tuf,cent2150,saphon,Central Tunebo,tuf,language,South America,6.8867,-72.097,19
Tunica,80,tun,tuni1252,spa,Tunica,tun,language,North America,30.9888,-92.5403,25
TUNICA,596,tun,tuni1252,upsid,Tunica,tun,language,North America,30.9888,-92.5403,24
Tuparí,2108,tpr,tupa1250,saphon,Tuparí,tpr,language,South America,-11.8884,-62.2544,29
Tupinambá,2109,tpn,tupi1273,saphon,Tupinambá,tpn,language,South America,-22.807778,-42.106389,25
Tupuri,1345,tui,tupu1244,gm,Tupuri,tui,language,Africa,10.0144,14.8697,56
Turkish,2217,tur,nucl1301,uz,Turkish,tur,language,Eurasia,39.8667,32.8667,114
Turkish,186,tur,nucl1301,spa,Turkish,tur,language,Eurasia,39.8667,32.8667,114
TURKISH,597,tur,nucl1301,upsid,Turkish,tur,language,Eurasia,39.8667,32.8667,33
Turubul,2730,yxg,yaga1262,er,Yagara,yxg,dialect,Australia,NA,NA,19
TUVA,599,tyv,tuvi1240,upsid,Tuvinian,tyv,language,Eurasia,51.7,94.36667,29
Tuva; Tuvan,1225,tyv,tuvi1240,ph,Tuvinian,tyv,language,Eurasia,51.7,94.36667,37
Tuyuca,2065,tue,tuyu1244,saphon,Tuyuca,tue,language,South America,0.39441,-70.043515,23
Twampa,1485,udu,uduk1239,gm,Uduk,udu,language,Africa,9.16012,34.2293,28
Tzeltal,86,tzh,tzel1254,spa,Tzeltal,tzh,language,North America,16.6384,-92.2786,30
TZELTAL,600,tzh,tzel1254,upsid,Tzeltal,tzh,language,North America,16.6384,-92.2786,28
Tzotzil, Chamula,1079,tzo,tzot1259,ph,Tzotzil,tzo,language,North America,16.6362,-92.7388,26
Tzutujil,1223,tzj,tzut1248,ph,Tz'utujil,tzj,language,North America,14.6351,-91.2012,35
Ukrainian,1035,ukr,ukra1253,ph,Ukrainian,ukr,language,Eurasia,49.796,29.945,71
Umbugarla,2644,umr,umbu1235,er,Umbugarla,umr,language,Australia,-12.9325,131.825,25
umbundu,1268,umb,umbu1257,gm,Umbundu,umb,language,Africa,-12.4763,14.4148,30
Umbuygamu,2929,umg,umbu1256,er,Umbuygamu,umg,language,Australia,-14.25876,143.6305,32
Umiida,3011,xud,umii1236,er,Umiida,xud,dialect,Australia,-16.615461,124.079216,25
Umotína,1975,umo,umot1240,saphon,Umotína,umo,language,South America,-15.5929,-57.4192,20
Umpila,2902,ump,umpi1239,er,Umpila,ump,language,Australia,-13.1528,143.467,22
Unggumi,3012,xgu,ungg1243,er,Unggumi,xgu,language,Australia,-15.65,124.67,24
UPPER CHEHALIS,283,cjh,uppe1439,upsid,Upper Chehalis,cjh,language,North America,46.7981,-123.169,34
Upper Saxon,2232,sxu,uppe1400,uz,Central East Middle German,sxu,language,Eurasia,51.152,12.692,70
Upper Sorbian,2541,hsb,uppe1395,ea,Upper Sorbian,hsb,language,Eurasia,51.2403,14.4098,42
Uradhi,2917,amz,atam1239,er,Atampaya,amz,language,Australia,-11.0018,142.273,22
Urali,1796,url,ural1274,ra,Urali of Idukki,url,language,Eurasia,10.8519,76.8007,46
Urarina,1940,ura,urar1246,saphon,Urarina,ura,language,South America,-4.44006,-75.4211,21
Urdu,1797,urd,urdu1245,ra,Urdu,urd,language,Eurasia,25,67,112
Urdu,2466,urd,urdu1245,ea,Urdu,urd,language,Eurasia,25,67,112
Urii,983,uvh,urii1240,ph,Uri,uvh,language,Papunesia,-6.41993,146.608,24
Urningangg,2650,urc,urni1239,er,Urningangg,urc,language,Australia,-13.4766,133.023,23
Uru,2127,ure,uruu1244,saphon,Uru,ure,language,South America,-16.72547,-68.97119,33
Uru-Eu-Wau-Wau,2110,urz,urue1240,saphon,Uru-Eu-Wau-Wau,urz,language,South America,-10.9176,-63.8086,26
USAN,616,wnu,usan1239,upsid,Usan,wnu,language,Papunesia,-4.84265,145.362,20
Usarufa,870,usa,usar1243,ph,Usarufa,usa,language,Papunesia,-6.38898,145.633,22
Uwu,1545,aye,ayer1245,gm,Ayere,aye,language,Africa,7.52206,6.01979,43
UZBEK,603,uzn,nort2690,upsid,Northern Uzbek,uzn,language,Eurasia,40.886,69.211,30
Vaagri Boli,1798,vaa,vaag1238,ra,Vaagri Booli,vaa,language,Eurasia,12.215,79.5335,37
Vagala,836,vag,vagl1239,aa,Vagla,vag,language,Africa,9.33848,-2.31333,54
Vai,1034,vai,vaii1241,ph,Vai,vai,language,Africa,7.05085,-11.3262,43
Vallader Romansh,2304,roh,roma1326,ea,Romansh,roh,language,Eurasia,46.5538,9.92812,46
Vame,1595,mlr,vame1236,gm,Vame,mlr,language,Africa,10.9481,14.2131,46
VANIMO,604,vam,vani1248,upsid,Vanimo,vam,language,Papunesia,-2.68501,141.258,28
Vietnamese,15,vie,viet1252,spa,Vietnamese,vie,language,Eurasia,20.681188,105.774071,121
Vietnamese,2233,vie,viet1252,uz,Vietnamese,vie,language,Eurasia,20.681188,105.774071,121
VIETNAMESE,605,vie,viet1252,upsid,Vietnamese,vie,language,Eurasia,20.681188,105.774071,36
Vilela,1941,vil,vile1241,saphon,Vilela,vil,language,South America,-27.4063,-58.9661,29
Võro,2442,vro,sout2679,ea,South Estonian,vro,language,Eurasia,57.85,27,44
Vute,837,vut,vute1244,aa,Vute,vut,language,Africa,6.13603,11.8839,59
Wa,1028,wbm,nucl1290,ph,Zhenkang Wa,wbm,language,Eurasia,23.1024,99.108,49
Waalubal,2716,bdy,waal1238,er,Waalubal,NA,dialect,Australia,NA,NA,20
Waama,838,wwa,waam1244,aa,Waama,wwa,language,Africa,10.5956,1.65318,41
Waanyi,2646,wny,wany1247,er,Wanyi,wny,language,Australia,-18.6529,137.608,20
Wadikali,2969,wdk,wadi1261,er,Wadikali,wdk,dialect,Australia,NA,NA,27
Wadjabangay,2821,bym,bidy1243,er,Bidyara,bym,language,Australia,-25.192664,147.273359,18
Wagaman,2889,gvn,kuku1273,er,Kuku-Yalanji,gvn,language,Australia,-16.0036,145.188,16
Wagiman,3006,waq,wage1238,er,Wageman,waq,language,Australia,-13.8627,131.893,27
WAHGI,610,wgi,nucl1620,upsid,Wahgi,wgi,language,Papunesia,-6.11629,144.665,23
Waimaha,2066,bao,waim1255,saphon,Waimaha,bao,language,South America,0.30416,-70.1644,22
Waimiri-Atroarí,1885,atr,waim1253,saphon,Waimiri-Atroari,atr,language,South America,-0.61832,-60.4259,27
Waiwai,1886,waw,waiw1244,saphon,Waiwai,waw,language,South America,1.50881,-59.1417,20
Wajuk,2871,xwj,waju1234,er,Wajuk,xwj,dialect,Australia,NA,NA,22
Waka Waka,2944,wkw,waka1274,er,Wakawaka,wkw,language,Australia,-26.248,151.868,23
Wakhi,2514,wbl,wakh1245,ea,Wakhi,wbl,language,Eurasia,37.1768,73.9777,50
Walangama,2907,mis,wala1263,er,Walangama,NA,language,Australia,-17.60243295,142.4891266,28
Walmajarri,2859,wmt,walm1241,er,Walmajarri,wmt,language,Australia,-19.7229,126.113,23
Walungge,2527,ola,walu1241,ea,Walungge,ola,language,Eurasia,27.695,87.2374,46
Wambaya,2690,wmb,wamb1258,er,Wambayan,wmb,language,Australia,-17.496,135.683,23
Wambon,1029,wms,wamb1259,ph,Wambon,wms,language,Papunesia,-5.44334,140.48,26
Wan,839,wan,wann1242,aa,Wan,wan,language,Africa,7.88773,-5.82092,36
Wanano,1113,gvc,guan1269,ph,Kotiria,gvc,language,South America,1.07554,-69.5705,52
Wanano,2053,gvc,guan1269,saphon,Kotiria,gvc,language,South America,1.07554,-69.5705,52
Waneci,2589,wne,wane1241,ea,Waneci,wne,language,Eurasia,30.0501,67.8327,30
Wangan,2822,bzr,biri1256,er,Biri,bzr,language,Australia,-20.1494,146.67,18
Wangkajunga,2955,mpj,wang1288,er,Wangkajunga,NA,dialect,Australia,NA,NA,23
Wangkangurru,2762,wgg,wang1290,er,Wangganguru,wgg,language,Australia,-25.8148,135.941,24
Wangkayutyuru,2764,wnm,wang1289,er,Wanggamala,wnm,language,Australia,-24.7022,137.433,26
Wangkumara,2760,xwk,wong1246,er,Wangkumara,xwk,dialect,Australia,NA,NA,30
WANTOAT,615,wnc,want1252,upsid,Wantoat,wnc,language,Papunesia,-6.15216,146.513,21
Wanyjirra,2852,gue,wany1244,er,Wanyjirra,NA,dialect,Australia,NA,NA,21
Waorani,1942,auc,waor1240,saphon,Waorani,auc,language,South America,-1.12312,-76.683,32
Wapichana,1833,wap,wapi1253,saphon,Wapishana,wap,language,South America,2.58744,-59.8021,22
Wapishana,108,wap,wapi1253,spa,Wapishana,wap,language,South America,2.58744,-59.8021,29
WAPISHANA,608,wap,wapi1253,upsid,Wapishana,wap,language,South America,2.58744,-59.8021,25
WAPPO,607,wao,wapp1239,upsid,Wappo,wao,language,North America,38.25,-122.5,35
Warao,1943,wba,wara1303,saphon,Warao,wba,language,South America,7.50851,-59.3528,16
WARAO,609,wba,wara1303,upsid,Warao,wba,language,South America,7.50851,-59.3528,21
WARAY,620,wrz,wara1290,upsid,Warray,wrz,language,Australia,-13.0941,131.236,21
Wardaman,3015,wrr,ward1246,er,Wardaman,wrr,language,Australia,-15.4155,132.604,22
Wardandi,2870,wxw,ward1248,er,Wardandi,wxw,dialect,Australia,NA,NA,22
Warekena,1834,gae,guar1293,saphon,Baniva de Maroa,gae,language,South America,1.80835,-66.922505,25
Wari',1890,pav,wari1268,saphon,Wari',pav,language,South America,-10.69948,-64.56152,21
Wari; Wari''; Wariʔ; Oro Nao',1237,pav,wari1268,ph,Wari',pav,language,South America,-10.69948,-64.56152,20
Warihio,1033,var,huar1255,ph,Huarijio,var,language,North America,27.8685,-108.437,26
WARIS,619,wrs,wari1266,upsid,Waris,wrs,language,Papunesia,-3.139,140.931,22
Warlmanpa,2860,wrl,warl1255,er,Warlmanpa,wrl,language,Australia,-18.949,133.862,28
Warlpiri,2861,wbp,warl1254,er,Warlpiri,wbp,language,Australia,-20.1008,131.05,24
Warluwarra,2948,wrb,warl1256,er,Warluwara,wrb,language,Australia,-22.2909,138.738,33
Warndarrang,2680,wnd,wand1263,er,Wandarang,wnd,language,Australia,-14.2996,135.705,20
Warnman,2957,wbt,wanm1242,er,Wanman,wbt,language,Australia,-22.7078,122.325,23
Warray,2664,wrz,wara1290,er,Warray,wrz,language,Australia,-13.0941,131.236,21
Warrgamay,2733,wgy,warr1255,er,Warrgamay,wgy,language,Australia,-18.5468,146.179,19
Warriyangga,2747,wri,wari1262,er,Wariyangga,wri,language,Australia,-24.353,116.927,26
Warrnambool,2718,gjm,warr1257,er,Warrnambool,gjm,language,Australia,-38.155612905976,141.53965852318,26
Warrwa,2694,wwr,warr1258,er,Warrwa,wwr,language,Australia,-17.0965,123.971,20
Warumungu,2951,wrm,waru1265,er,Warumungu,wrm,language,Australia,-20.6479,134.375,28
Warungu,2820,wrg,waru1264,er,Warrongo,wrg,language,Australia,-18.2496,144.37,17
Washkuk,53,kmo,kwom1262,spa,Kwoma,kmo,language,Papunesia,-4.08721,142.664,31
Washo,1030,was,wash1253,ph,Washo,was,language,North America,38.8184,-119.64,32
Wathawurrung,2776,wth,wath1238,er,Wathawurrung,wth,language,Australia,-37.68777565,144.1013148,23
Wathi Wathi,2781,xwd,wadi1260,er,Wadi Wadi,xwd,dialect,Australia,NA,NA,21
Watjarri,2771,wbv,waja1257,er,Wajarri,wbv,language,Australia,-28.1761,117.153,26
Waurá,1835,wau,waur1244,saphon,Waurá,wau,language,South America,-13.296,-53.6971,26
Wawa,1647,www,wawa1246,gm,Wawa,www,language,Africa,6.68974,11.7802,49
Wayampi,2111,oym,waya1270,saphon,Wayampi,oym,language,South America,1.73817,-52.6887,51
Wayampi,2112,oym,waya1270,saphon,Wayampi,oym,language,South America,1.73817,-52.6887,51
Wayana,1887,way,waya1269,saphon,Wayana,way,language,South America,2.77537,-54.4429,32
Wayana,1031,way,waya1269,ph,Wayana,way,language,South America,2.77537,-54.4429,32
Wayilwan,2722,wyb,wayi1238,er,Wayilwan,NA,dialect,Australia,NA,NA,21
Wayúu,1836,guc,wayu1243,saphon,Wayuu,guc,language,South America,11.395566,-72.199791,20
Weh,1415,weh,wehh1238,gm,Weh,weh,language,Africa,6.46164,10.121,47
Welamo,1364,wal,wola1242,gm,Wolaytta,wal,language,Africa,6.32668,37.7537,48
Wemba Wemba,2786,xww,wemb1241,er,Wemba Wemba,xww,dialect,Australia,-35.445,144.09,22
West Djadjawurung,2988,mis,west2443,er,Western Victoria,NA,language,Australia,-34.13829932,143.6694397,21
West Kainji,1535,gel,kagf1238,gm,Ut-Main,gel,language,Africa,11.5319,4.8387,56
WEST MAKIAN,469,mqs,west2600,upsid,West Makian,mqs,language,Papunesia,0.45332,127.63,23
Western Anmatyerre,2704,amx,west2442,er,Western Anmatyerre,NA,dialect,Australia,NA,NA,44
Western Arrernte,2710,are,west2441,er,Western Arrarnta,are,language,Australia,-24.05052,133.24621,44
