ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,Item_ZhuyinFuhao
1575,22,4,609,0,611,1,gv4,ky4,ㄍㄩˋ
1575,8,2,270,0,1348,1,gv4,ky4,ㄍㄩˋ
1575,2,3,454,1,1771,1,gv4,ky4,ㄍㄩˋ
1575,1,9,1394,0,769,1,gv4,ky4,ㄍㄩˋ
1576,1,6,935,0,619,1,cuang2,CuaN2,ㄘㄨㄤˊ
1576,2,7,1090,0,965,1,cuang2,CuaN2,ㄘㄨㄤˊ
1576,8,3,333,1,1155,1,cuang2,CuaN2,ㄘㄨㄤˊ
1576,22,4,514,0,1149,1,cuang2,CuaN2,ㄘㄨㄤˊ
1576,20,10,1474,1,111,1,cuang2,CuaN2,ㄘㄨㄤˊ
1577,20,1,75,1,876,1,hen1,h^n1,ㄏㄣ
1577,22,6,881,1,1842,1,hen1,h^n1,ㄏㄣ
1577,1,10,1498,1,1364,1,hen1,h^n1,ㄏㄣ
1577,2,2,264,1,1642,1,hen1,h^n1,ㄏㄣ
1577,8,6,892,0,832,1,hen1,h^n1,ㄏㄣ
1578,22,2,254,0,1517,1,zve3,cye3,ㄗㄩㄝˇ
1578,2,4,535,0,856,1,zve3,cye3,ㄗㄩㄝˇ
1578,1,2,305,0,1550,1,zve3,cye3,ㄗㄩㄝˇ
1578,8,7,974,0,596,1,zve3,cye3,ㄗㄩㄝˇ
1578,20,5,774,1,13,1,zve3,cye3,ㄗㄩㄝˇ
1579,22,4,552,0,2306,1,fin4,fin4,ㄈㄧㄣˋ
1579,20,8,1143,1,45,1,fin4,fin4,ㄈㄧㄣˋ
1579,8,2,211,0,2675,1,fin4,fin4,ㄈㄧㄣˋ
1579,1,7,1007,0,1058,1,fin4,fin4,ㄈㄧㄣˋ
1579,2,9,1319,0,896,1,fin4,fin4,ㄈㄧㄣˋ
1580,22,2,185,0,3087,1,ruao2,ruau2,ㄖㄨㄠˊ
1580,8,5,652,1,935,1,ruao2,ruau2,ㄖㄨㄠˊ
1580,20,9,1372,1,93,1,ruao2,ruau2,ㄖㄨㄠˊ
1580,1,6,904,0,778,1,ruao2,ruau2,ㄖㄨㄠˊ
1580,2,6,883,0,640,1,ruao2,ruau2,ㄖㄨㄠˊ
1581,2,4,607,0,591,1,kvn1,Kyn1,ㄎㄩㄣ
1581,22,9,1388,0,799,1,kvn1,Kyn1,ㄎㄩㄣ
1581,20,1,88,1,233,1,kvn1,Kyn1,ㄎㄩㄣ
1581,1,8,1232,0,1234,1,kvn1,Kyn1,ㄎㄩㄣ
1581,8,8,1213,0,425,1,kvn1,Kyn1,ㄎㄩㄣ
1582,2,10,1453,0,726,1,rai3,rai3,ㄖㄞˇ
1582,22,8,1196,0,908,1,rai3,rai3,ㄖㄞˇ
1582,20,3,356,1,104,1,rai3,rai3,ㄖㄞˇ
1582,8,9,1429,1,649,1,rai3,rai3,ㄖㄞˇ
1582,1,4,551,0,1647,1,rai3,rai3,ㄖㄞˇ
1583,2,1,43,1,1988,1,vao1,yau1,ㄩㄠ
1583,1,4,625,0,364,1,vao1,yau1,ㄩㄠ
1583,20,7,1015,1,209,1,vao1,yau1,ㄩㄠ
1583,8,10,1540,0,563,1,vao1,yau1,ㄩㄠ
1583,22,8,1126,0,1816,1,vao1,yau1,ㄩㄠ
1584,1,3,399,0,1120,1,hiao2,hiau2,ㄏㄧㄠˊ
1584,22,2,187,0,3258,1,hiao2,hiau2,ㄏㄧㄠˊ
1584,8,1,6,1,1339,1,hiao2,hiau2,ㄏㄧㄠˊ
1584,20,3,353,1,186,1,hiao2,hiau2,ㄏㄧㄠˊ
1584,2,2,307,1,1254,1,hiao2,hiau2,ㄏㄧㄠˊ
1585,20,1,53,1,298,1,fue4,fu^4,ㄈㄨㄜˋ
1585,1,6,808,0,493,1,fue4,fu^4,ㄈㄨㄜˋ
1585,2,1,39,0,1181,1,fue4,fu^4,ㄈㄨㄜˋ
1585,22,1,57,1,3202,1,fue4,fu^4,ㄈㄨㄜˋ
1585,8,8,1146,1,1146,1,fue4,fu^4,ㄈㄨㄜˋ
1586,2,8,1179,0,618,1,pou4,Pou4,ㄆㄡˋ
1586,8,8,1163,1,685,1,pou4,Pou4,ㄆㄡˋ
1586,22,10,1503,1,1036,1,pou4,Pou4,ㄆㄡˋ
1586,1,3,402,0,1893,1,pou4,Pou4,ㄆㄡˋ
1586,20,1,52,1,211,1,pou4,Pou4,ㄆㄡˋ
1587,1,4,525,0,492,1,rve4,rye4,ㄖㄩㄝˋ
1587,2,7,1036,0,1275,1,rve4,rye4,ㄖㄩㄝˋ
1587,8,9,1407,0,1111,1,rve4,rye4,ㄖㄩㄝˋ
1587,22,2,307,1,2048,1,rve4,rye4,ㄖㄩㄝˋ
1587,20,3,393,1,100,1,rve4,rye4,ㄖㄩㄝˋ
1588,8,6,933,0,902,1,shuai2,Suai2,ㄕㄨㄞˊ
1588,22,7,1055,0,1189,1,shuai2,Suai2,ㄕㄨㄞˊ
1588,1,1,33,0,1267,1,shuai2,Suai2,ㄕㄨㄞˊ
1588,2,8,1218,0,1275,1,shuai2,Suai2,ㄕㄨㄞˊ
1588,20,1,107,1,413,1,shuai2,Suai2,ㄕㄨㄞˊ
1589,8,2,301,1,3232,1,lvo1,lyo1,ㄌㄩㄛ
1589,20,5,794,1,66,1,lvo1,lyo1,ㄌㄩㄛ
1589,1,7,1037,0,506,1,lvo1,lyo1,ㄌㄩㄛ
1589,2,5,782,0,1124,1,lvo1,lyo1,ㄌㄩㄛ
1589,22,3,323,1,3069,1,lvo1,lyo1,ㄌㄩㄛ
1590,20,5,657,1,72,1,cvou4,Cyou4,ㄘㄩㄡˋ
1590,2,4,617,0,1738,1,cvou4,Cyou4,ㄘㄩㄡˋ
1590,22,10,1460,1,3151,1,cvou4,Cyou4,ㄘㄩㄡˋ
1590,8,7,1015,0,331,1,cvou4,Cyou4,ㄘㄩㄡˋ
1590,1,9,1415,0,386,1,cvou4,Cyou4,ㄘㄩㄡˋ
1591,8,10,1463,1,973,1,pie2,Pi[2,ㄆㄧㄝˊ
1591,2,8,1166,0,1860,1,pie2,Pi[2,ㄆㄧㄝˊ
1591,22,8,1235,0,1575,1,pie2,Pi[2,ㄆㄧㄝˊ
1591,1,5,742,1,1631,1,pie2,Pi[2,ㄆㄧㄝˊ
1591,20,9,1393,1,217,1,pie2,Pi[2,ㄆㄧㄝˊ
1592,20,8,1248,1,36,1,xao3,xau3,ㄒㄠˇ
1592,2,1,69,1,2388,1,xao3,xau3,ㄒㄠˇ
1592,8,9,1349,1,902,1,xao3,xau3,ㄒㄠˇ
1592,1,6,923,0,802,1,xao3,xau3,ㄒㄠˇ
1592,22,4,488,0,1364,1,xao3,xau3,ㄒㄠˇ
1593,20,9,1317,1,128,1,zhve2,Zy^2,ㄓㄩㄜˊ
1593,1,1,34,0,759,1,zhve2,Zy^2,ㄓㄩㄜˊ
1593,2,8,1137,0,1554,1,zhve2,Zy^2,ㄓㄩㄜˊ
1593,8,6,836,0,787,1,zhve2,Zy^2,ㄓㄩㄜˊ
1593,22,9,1440,0,464,1,zhve2,Zy^2,ㄓㄩㄜˊ
1594,8,4,534,0,2840,1,zvang3,cyaN3,ㄗㄩㄤˇ
1594,20,8,1218,1,246,1,zvang3,cyaN3,ㄗㄩㄤˇ
1594,22,4,623,0,1465,1,zvang3,cyaN3,ㄗㄩㄤˇ
1594,1,9,1293,0,851,1,zvang3,cyaN3,ㄗㄩㄤˇ
1594,2,4,557,0,786,1,zvang3,cyaN3,ㄗㄩㄤˇ
1595,8,6,864,1,732,1,mvao1,myau1,ㄇㄩㄠ
1595,20,3,418,1,240,1,mvao1,myau1,ㄇㄩㄠ
1595,1,7,1042,0,682,1,mvao1,myau1,ㄇㄩㄠ
1595,22,9,1364,0,1309,1,mvao1,myau1,ㄇㄩㄠ
1595,2,5,757,0,836,1,mvao1,myau1,ㄇㄩㄠ
1596,8,4,556,1,1934,1,fvn4,fyn4,ㄈㄩㄣˋ
1596,22,2,255,0,1109,1,fvn4,fyn4,ㄈㄩㄣˋ
1596,20,5,667,1,271,1,fvn4,fyn4,ㄈㄩㄣˋ
1596,1,5,790,NA,NA,1,fvn4,fyn4,ㄈㄩㄣˋ
1596,2,7,1013,0,1609,1,fvn4,fyn4,ㄈㄩㄣˋ
1597,8,5,776,0,2169,1,mvang4,myaN4,ㄇㄩㄤˋ
1597,22,9,1344,0,657,1,mvang4,myaN4,ㄇㄩㄤˋ
1597,1,3,378,0,1195,1,mvang4,myaN4,ㄇㄩㄤˋ
1597,20,9,1348,1,152,1,mvang4,myaN4,ㄇㄩㄤˋ
1597,2,3,334,0,1253,1,mvang4,myaN4,ㄇㄩㄤˋ
1598,20,7,972,1,179,1,mv1,my1,ㄇㄩ
1598,8,7,1088,0,1174,1,mv1,my1,ㄇㄩ
1598,1,3,413,0,691,1,mv1,my1,ㄇㄩ
1598,22,2,316,0,1164,1,mv1,my1,ㄇㄩ
1598,2,5,789,1,1366,1,mv1,my1,ㄇㄩ
1599,20,7,998,1,156,1,nuai1,nuai1,ㄋㄨㄞ
1599,8,9,1438,0,913,1,nuai1,nuai1,ㄋㄨㄞ
1599,2,6,897,0,1225,1,nuai1,nuai1,ㄋㄨㄞ
1599,1,4,601,0,1035,1,nuai1,nuai1,ㄋㄨㄞ
1599,22,4,618,0,811,1,nuai1,nuai1,ㄋㄨㄞ
1600,22,12,1891,1,1654,2,shue1,Sue1,ㄕㄨㄝ
1600,1,11,1678,0,1185,2,shue1,Sue1,ㄕㄨㄝ
1600,8,15,2367,1,1429,2,shue1,Sue1,ㄕㄨㄝ
1600,2,14,2181,0,633,2,shue1,Sue1,ㄕㄨㄝ
1600,20,20,3163,1,239,2,shue1,Sue1,ㄕㄨㄝ
1601,22,18,2876,0,1131,2,sian4,si[n4,ㄙㄧㄢˋ
1601,20,12,1862,1,73,2,sian4,si[n4,ㄙㄧㄢˋ
1601,2,14,2196,1,1621,2,sian4,si[n4,ㄙㄧㄢˋ
1601,8,18,2767,1,1470,2,sian4,si[n4,ㄙㄧㄢˋ
1601,1,12,1825,0,2469,2,sian4,si[n4,ㄙㄧㄢˋ
1602,2,15,2261,1,1818,2,gv3,ky3,ㄍㄩˇ
1602,1,21,3233,0,773,2,gv3,ky3,ㄍㄩˇ
1602,8,18,2741,0,1389,2,gv3,ky3,ㄍㄩˇ
1602,20,17,2683,1,146,2,gv3,ky3,ㄍㄩˇ
1602,22,19,2915,0,1285,2,gv3,ky3,ㄍㄩˇ
1603,1,21,3243,0,555,2,cve3,Cy^3,ㄘㄩㄜˇ
1603,20,11,1639,1,50,2,cve3,Cy^3,ㄘㄩㄜˇ
1603,8,21,3253,0,1443,2,cve3,Cy^3,ㄘㄩㄜˇ
1603,2,11,1686,0,916,2,cve3,Cy^3,ㄘㄩㄜˇ
1603,22,14,2102,0,435,2,cve3,Cy^3,ㄘㄩㄜˇ
1604,2,16,2461,0,731,2,qvou3,qyou3,ㄑㄩㄡˇ
1604,1,17,2601,0,1775,2,qvou3,qyou3,ㄑㄩㄡˇ
1604,8,20,3080,0,1672,2,qvou3,qyou3,ㄑㄩㄡˇ
1604,20,14,2086,1,372,2,qvou3,qyou3,ㄑㄩㄡˇ
1604,22,17,2635,0,1366,2,qvou3,qyou3,ㄑㄩㄡˇ
1605,1,15,2371,0,1576,2,rvan3,ry[n3,ㄖㄩㄢˇ
1605,20,20,3194,1,118,2,rvan3,ry[n3,ㄖㄩㄢˇ
1605,8,11,1701,0,3067,2,rvan3,ry[n3,ㄖㄩㄢˇ
1605,2,14,2104,0,650,2,rvan3,ry[n3,ㄖㄩㄢˇ
1605,22,12,1908,0,562,2,rvan3,ry[n3,ㄖㄩㄢˇ
1606,8,18,2724,0,1666,2,me1,m^1,ㄇㄜ
1606,22,19,3034,0,789,2,me1,m^1,ㄇㄜ
1606,1,11,1694,1,1882,2,me1,m^1,ㄇㄜ
1606,20,17,2619,1,354,2,me1,m^1,ㄇㄜ
1606,2,18,2772,1,2397,2,me1,m^1,ㄇㄜ
1607,8,12,1872,1,2543,2,zhiao2,Ziau2,ㄓㄧㄠˊ
1607,22,17,2605,0,2270,2,zhiao2,Ziau2,ㄓㄧㄠˊ
1607,2,20,3075,0,2310,2,zhiao2,Ziau2,ㄓㄧㄠˊ
1607,1,13,1944,0,641,2,zhiao2,Ziau2,ㄓㄧㄠˊ
1607,20,20,3081,1,54,2,zhiao2,Ziau2,ㄓㄧㄠˊ
1608,22,18,2793,0,1256,2,ze1,c^1,ㄗㄜ
1608,2,16,2446,0,1714,2,ze1,c^1,ㄗㄜ
1608,8,13,2061,0,1619,2,ze1,c^1,ㄗㄜ
1608,1,11,1717,1,1630,2,ze1,c^1,ㄗㄜ
1608,20,11,1614,1,93,2,ze1,c^1,ㄗㄜ
1609,1,15,2292,0,1091,2,siei4,siei4,ㄙㄧㄟˋ
1609,20,13,2039,1,70,2,siei4,siei4,ㄙㄧㄟˋ
1609,22,13,1969,0,1186,2,siei4,siei4,ㄙㄧㄟˋ
1609,8,16,2436,1,1504,2,siei4,siei4,ㄙㄧㄟˋ
1609,2,14,2156,0,776,2,siei4,siei4,ㄙㄧㄟˋ
1610,8,17,2684,1,2222,2,huao2,huau2,ㄏㄨㄠˊ
1610,22,19,3023,0,1410,2,huao2,huau2,ㄏㄨㄠˊ
1610,1,15,2351,0,880,2,huao2,huau2,ㄏㄨㄠˊ
1610,20,19,2978,1,558,2,huao2,huau2,ㄏㄨㄠˊ
1610,2,19,2884,1,2414,2,huao2,huau2,ㄏㄨㄠˊ
1611,22,21,3214,0,1347,2,wao4,wau4,ㄨㄠˋ
1611,8,14,2230,1,2297,2,wao4,wau4,ㄨㄠˋ
1611,2,16,2553,0,1027,2,wao4,wau4,ㄨㄠˋ
1611,20,16,2495,1,45,2,wao4,wau4,ㄨㄠˋ
1611,1,15,2320,0,1525,2,wao4,wau4,ㄨㄠˋ
1612,20,16,2556,1,176,2,kuo2,Kuo2,ㄎㄨㄛˊ
1612,1,19,2953,0,2283,2,kuo2,Kuo2,ㄎㄨㄛˊ
1612,2,20,3183,0,556,2,kuo2,Kuo2,ㄎㄨㄛˊ
1612,22,14,2107,0,1618,2,kuo2,Kuo2,ㄎㄨㄛˊ
1612,8,17,2716,0,1653,2,kuo2,Kuo2,ㄎㄨㄛˊ
1613,22,16,2500,0,1717,2,zuao1,cuau1,ㄗㄨㄠ
1613,1,19,2988,0,1613,2,zuao1,cuau1,ㄗㄨㄠ
1613,8,11,1712,1,2534,2,zuao1,cuau1,ㄗㄨㄠ
1613,20,20,3146,1,111,2,zuao1,cuau1,ㄗㄨㄠ
1613,2,16,2404,0,749,2,zuao1,cuau1,ㄗㄨㄠ
1614,22,19,3020,0,1448,2,xvang4,xyaN4,ㄒㄩㄤˋ
1614,8,11,1604,1,1431,2,xvang4,xyaN4,ㄒㄩㄤˋ
1614,1,13,2067,0,1030,2,xvang4,xyaN4,ㄒㄩㄤˋ
1614,20,19,2917,1,38,2,xvang4,xyaN4,ㄒㄩㄤˋ
1614,2,18,2724,0,565,2,xvang4,xyaN4,ㄒㄩㄤˋ
1615,2,13,2038,0,551,2,rue2,ru^2,ㄖㄨㄜˊ
1615,8,14,2236,0,1616,2,rue2,ru^2,ㄖㄨㄜˊ
1615,1,16,2410,0,2112,2,rue2,ru^2,ㄖㄨㄜˊ
1615,22,14,2103,0,818,2,rue2,ru^2,ㄖㄨㄜˊ
1615,20,12,1827,1,103,2,rue2,ru^2,ㄖㄨㄜˊ
1616,20,20,3105,1,146,2,duan2,tuan2,ㄉㄨㄢˊ
1616,1,12,1804,1,1458,2,duan2,tuan2,ㄉㄨㄢˊ
1616,22,12,1881,0,1465,2,duan2,tuan2,ㄉㄨㄢˊ
1616,8,20,3189,0,2268,2,duan2,tuan2,ㄉㄨㄢˊ
1616,2,11,1624,0,1226,2,duan2,tuan2,ㄉㄨㄢˊ
1617,8,15,2304,1,1779,2,zhue3,Zu^3,ㄓㄨㄜˇ
1617,20,15,2388,1,299,2,zhue3,Zu^3,ㄓㄨㄜˇ
1617,2,20,3133,0,218,2,zhue3,Zu^3,ㄓㄨㄜˇ
1617,1,15,2248,0,1016,2,zhue3,Zu^3,ㄓㄨㄜˇ
1617,22,20,3108,0,683,2,zhue3,Zu^3,ㄓㄨㄜˇ
1618,2,15,2387,0,1447,2,shiao3,Siau3,ㄕㄧㄠˇ
1618,8,13,1971,1,1294,2,shiao3,Siau3,ㄕㄧㄠˇ
1618,22,13,1946,0,962,2,shiao3,Siau3,ㄕㄧㄠˇ
1618,20,11,1749,1,321,2,shiao3,Siau3,ㄕㄧㄠˇ
1618,1,17,2708,1,2923,2,shiao3,Siau3,ㄕㄧㄠˇ
1619,20,16,2492,1,285,2,shiong4,SioN4,ㄕㄩㄥˋ
1619,8,13,1923,0,1890,2,shiong4,SioN4,ㄕㄩㄥˋ
1619,2,19,3034,0,365,2,shiong4,SioN4,ㄕㄩㄥˋ
1619,1,16,2500,0,1932,2,shiong4,SioN4,ㄕㄩㄥˋ
1619,22,14,2108,0,2875,2,shiong4,SioN4,ㄕㄩㄥˋ
1620,20,12,1898,1,296,2,huai3,huai3,ㄏㄨㄞˇ
1620,8,11,1693,1,2183,2,huai3,huai3,ㄏㄨㄞˇ
1620,22,14,2138,0,1967,2,huai3,huai3,ㄏㄨㄞˇ
1620,1,14,2097,0,1290,2,huai3,huai3,ㄏㄨㄞˇ
1620,2,12,1782,0,713,2,huai3,huai3,ㄏㄨㄞˇ
1621,22,11,1628,0,1589,2,cve1,Cye1,ㄘㄩㄝ
1621,8,16,2406,1,1701,2,cve1,Cye1,ㄘㄩㄝ
1621,2,17,2633,0,671,2,cve1,Cye1,ㄘㄩㄝ
1621,20,21,3233,1,22,2,cve1,Cye1,ㄘㄩㄝ
1621,1,12,1883,0,971,2,cve1,Cye1,ㄘㄩㄝ
1622,2,12,1847,0,652,2,mie3,mi^3,ㄇㄧㄜˇ
1622,8,19,2952,1,907,2,mie3,mi^3,ㄇㄧㄜˇ
1622,22,16,2543,0,638,2,mie3,mi^3,ㄇㄧㄜˇ
1622,20,20,3114,1,343,2,mie3,mi^3,ㄇㄧㄜˇ
1622,1,11,1670,0,909,2,mie3,mi^3,ㄇㄧㄜˇ
1623,20,11,1718,1,8,2,kiao4,Kiau4,ㄎㄧㄠˋ
1623,1,12,1863,0,1024,2,kiao4,Kiau4,ㄎㄧㄠˋ
1623,2,17,2563,0,2002,2,kiao4,Kiau4,ㄎㄧㄠˋ
1623,8,17,2564,1,2412,2,kiao4,Kiau4,ㄎㄧㄠˋ
1623,22,14,2113,0,1139,2,kiao4,Kiau4,ㄎㄧㄠˋ
1624,22,18,2803,0,579,2,tiang2,TiaN2,ㄊㄧㄤˊ
1624,2,19,2965,0,994,2,tiang2,TiaN2,ㄊㄧㄤˊ
1624,1,12,1919,0,1294,2,tiang2,TiaN2,ㄊㄧㄤˊ
1624,8,14,2096,1,2864,2,tiang2,TiaN2,ㄊㄧㄤˊ
1624,20,12,1779,1,147,2,tiang2,TiaN2,ㄊㄧㄤˊ
1625,1,17,2574,0,1404,2,diang4,tiaN4,ㄉㄧㄤˋ
1625,8,18,2872,1,1205,2,diang4,tiaN4,ㄉㄧㄤˋ
1625,20,16,2502,1,69,2,diang4,tiaN4,ㄉㄧㄤˋ
1625,2,15,2339,0,585,2,diang4,tiaN4,ㄉㄧㄤˋ
1625,22,16,2450,0,1138,2,diang4,tiaN4,ㄉㄧㄤˋ
1626,8,16,2475,1,1659,2,we2,we2,ㄨㄝˊ
1626,22,14,2145,NA,NA,2,we2,we2,ㄨㄝˊ
1626,1,19,2917,1,1231,2,we2,we2,ㄨㄝˊ
1626,20,14,2237,1,176,2,we2,we2,ㄨㄝˊ
1626,2,12,1876,0,328,2,we2,we2,ㄨㄝˊ
1627,2,14,2139,0,1246,2,bun1,pun1,ㄅㄨㄣ
1627,20,13,2008,1,162,2,bun1,pun1,ㄅㄨㄣ
1627,1,20,3107,0,1650,2,bun1,pun1,ㄅㄨㄣ
1627,22,16,2402,0,1133,2,bun1,pun1,ㄅㄨㄣ
1627,8,19,2937,1,1616,2,bun1,pun1,ㄅㄨㄣ
1628,2,20,3146,0,287,2,puao4,Puau4,ㄆㄨㄠˋ
1628,8,16,2466,1,1278,2,puao4,Puau4,ㄆㄨㄠˋ
1628,20,13,2074,1,325,2,puao4,Puau4,ㄆㄨㄠˋ
1628,22,18,2816,1,3346,2,puao4,Puau4,ㄆㄨㄠˋ
1628,1,21,3252,0,1017,2,puao4,Puau4,ㄆㄨㄠˋ
1629,20,16,2407,1,465,2,tva4,Tya4,ㄊㄩㄚˋ
1629,1,17,2650,0,974,2,tva4,Tya4,ㄊㄩㄚˋ
1629,2,15,2331,0,571,2,tva4,Tya4,ㄊㄩㄚˋ
1629,8,11,1724,1,1015,2,tva4,Tya4,ㄊㄩㄚˋ
1629,22,17,2714,0,1130,2,tva4,Tya4,ㄊㄩㄚˋ
1630,20,14,2083,1,113,2,zva3,cya3,ㄗㄩㄚˇ
1630,8,14,2170,0,2890,2,zva3,cya3,ㄗㄩㄚˇ
1630,2,20,3132,0,587,2,zva3,cya3,ㄗㄩㄚˇ
1630,1,18,2821,0,1175,2,zva3,cya3,ㄗㄩㄚˇ
1630,22,11,1601,0,825,2,zva3,cya3,ㄗㄩㄚˇ
1631,2,11,1642,0,973,2,jvao3,jyau3,ㄐㄩㄠˇ
1631,20,11,1644,1,206,2,jvao3,jyau3,ㄐㄩㄠˇ
1631,8,12,1885,1,2694,2,jvao3,jyau3,ㄐㄩㄠˇ
1631,1,18,2867,1,1952,2,jvao3,jyau3,ㄐㄩㄠˇ
1631,22,12,1885,0,1067,2,jvao3,jyau3,ㄐㄩㄠˇ
1632,2,14,2131,1,1416,2,shie4,Si^4,ㄕㄧㄜˋ
1632,20,11,1727,1,18,2,shie4,Si^4,ㄕㄧㄜˋ
1632,1,16,2526,0,1229,2,shie4,Si^4,ㄕㄧㄜˋ
1632,22,11,1667,1,3135,2,shie4,Si^4,ㄕㄧㄜˋ
1632,8,15,2360,1,922,2,shie4,Si^4,ㄕㄧㄜˋ
1633,2,19,3011,0,690,2,qvi4,qyei4,ㄑㄩㄟˋ
1633,1,14,2140,0,1161,2,qvi4,qyei4,ㄑㄩㄟˋ
1633,20,17,2679,1,391,2,qvi4,qyei4,ㄑㄩㄟˋ
1633,22,11,1711,0,2477,2,qvi4,qyei4,ㄑㄩㄟˋ
1633,8,14,2212,0,1869,2,qvi4,qyei4,ㄑㄩㄟˋ
1634,2,13,1973,1,972,2,za4,ca4,ㄗㄚˋ
1634,20,14,2226,1,86,2,za4,ca4,ㄗㄚˋ
1634,8,14,2139,1,1537,2,za4,ca4,ㄗㄚˋ
1634,22,18,2847,0,635,2,za4,ca4,ㄗㄚˋ
1634,1,21,3254,1,2991,2,za4,ca4,ㄗㄚˋ
1635,20,20,3103,1,89,2,chvang3,zyaN3,ㄔㄩㄤˇ
1635,2,17,2576,0,667,2,chvang3,zyaN3,ㄔㄩㄤˇ
1635,22,12,1763,1,2133,2,chvang3,zyaN3,ㄔㄩㄤˇ
1635,8,14,2193,0,2684,2,chvang3,zyaN3,ㄔㄩㄤˇ
1635,1,18,2741,0,1674,2,chvang3,zyaN3,ㄔㄩㄤˇ
1636,8,19,2940,0,2058,2,bvang2,pyaN2,ㄅㄩㄤˊ
1636,2,20,3121,0,1495,2,bvang2,pyaN2,ㄅㄩㄤˊ
1636,20,20,3095,1,313,2,bvang2,pyaN2,ㄅㄩㄤˊ
1636,1,15,2362,0,846,2,bvang2,pyaN2,ㄅㄩㄤˊ
1636,22,16,2453,0,958,2,bvang2,pyaN2,ㄅㄩㄤˊ
1637,1,20,3099,0,291,2,gi4,ki4,ㄍㄧˋ
1637,22,11,1693,0,927,2,gi4,ki4,ㄍㄧˋ
1637,20,14,2187,1,255,2,gi4,ki4,ㄍㄧˋ
1637,2,12,1784,0,580,2,gi4,ki4,ㄍㄧˋ
1637,8,19,2980,0,1995,2,gi4,ki4,ㄍㄧˋ
1638,22,21,3236,0,612,2,ciao4,Ciau4,ㄘㄧㄠˋ
1638,20,19,2936,1,49,2,ciao4,Ciau4,ㄘㄧㄠˋ
1638,2,19,2975,0,741,2,ciao4,Ciau4,ㄘㄧㄠˋ
1638,8,17,2653,1,919,2,ciao4,Ciau4,ㄘㄧㄠˋ
1638,1,16,2469,1,2675,2,ciao4,Ciau4,ㄘㄧㄠˋ
1639,2,19,2997,1,2054,2,kuo1,Kuo1,ㄎㄨㄛ
1639,20,12,1847,1,6,2,kuo1,Kuo1,ㄎㄨㄛ
1639,22,13,1981,0,654,2,kuo1,Kuo1,ㄎㄨㄛ
1639,8,17,2676,1,2236,2,kuo1,Kuo1,ㄎㄨㄛ
1639,1,17,2585,0,1318,2,kuo1,Kuo1,ㄎㄨㄛ
1640,8,20,3196,1,954,2,puai4,Puai4,ㄆㄨㄞˋ
1640,22,21,3250,0,2350,2,puai4,Puai4,ㄆㄨㄞˋ
1640,20,20,3122,1,327,2,puai4,Puai4,ㄆㄨㄞˋ
1640,2,21,3221,0,841,2,puai4,Puai4,ㄆㄨㄞˋ
1640,1,13,1958,0,1454,2,puai4,Puai4,ㄆㄨㄞˋ
1641,20,17,2621,1,224,2,zhia1,Zia1,ㄓㄧㄚ
1641,2,20,3129,0,712,2,zhia1,Zia1,ㄓㄧㄚ
1641,22,17,2637,0,1259,2,zhia1,Zia1,ㄓㄧㄚ
1641,8,11,1690,1,2114,2,zhia1,Zia1,ㄓㄧㄚ
1641,1,16,2527,0,1830,2,zhia1,Zia1,ㄓㄧㄚ
1642,22,17,2689,0,1748,2,xang2,xaN2,ㄒㄤˊ
1642,20,18,2876,1,90,2,xang2,xaN2,ㄒㄤˊ
1642,1,13,1947,0,915,2,xang2,xaN2,ㄒㄤˊ
1642,8,13,1947,0,1688,2,xang2,xaN2,ㄒㄤˊ
1642,2,15,2392,0,1016,2,xang2,xaN2,ㄒㄤˊ
1643,22,11,1620,0,1443,2,mue1,mu^1,ㄇㄨㄜ
1643,8,20,3194,0,1473,2,mue1,mu^1,ㄇㄨㄜ
1643,2,21,3254,0,326,2,mue1,mu^1,ㄇㄨㄜ
1643,20,21,3234,1,73,2,mue1,mu^1,ㄇㄨㄜ
1643,1,21,3244,0,685,2,mue1,mu^1,ㄇㄨㄜ
1644,8,13,1921,1,3748,2,qio1,qio1,ㄑㄧㄛ
1644,1,11,1660,1,2107,2,qio1,qio1,ㄑㄧㄛ
1644,20,20,3047,1,578,2,qio1,qio1,ㄑㄧㄛ
1644,22,19,2969,1,1680,2,qio1,qio1,ㄑㄧㄛ
1644,2,19,2899,0,625,2,qio1,qio1,ㄑㄧㄛ
1645,22,20,3175,0,1353,2,hio2,hio2,ㄏㄧㄛˊ
1645,2,17,2686,0,1133,2,hio2,hio2,ㄏㄧㄛˊ
1645,8,19,2942,0,897,2,hio2,hio2,ㄏㄧㄛˊ
1645,20,12,1803,1,218,2,hio2,hio2,ㄏㄧㄛˊ
1645,1,14,2145,0,894,2,hio2,hio2,ㄏㄧㄛˊ
1646,8,17,2693,1,1347,2,siong4,sioN4,ㄙㄩㄥˋ
1646,1,18,2742,0,1447,2,siong4,sioN4,ㄙㄩㄥˋ
1646,20,19,2941,1,413,2,siong4,sioN4,ㄙㄩㄥˋ
1646,2,16,2453,0,1127,2,siong4,sioN4,ㄙㄩㄥˋ
1646,22,12,1789,0,1475,2,siong4,sioN4,ㄙㄩㄥˋ
1647,1,12,1807,0,419,2,sie4,si^4,ㄙㄧㄜˋ
1647,2,20,3182,0,641,2,sie4,si^4,ㄙㄧㄜˋ
