ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII
115,8,9,1300,1,752,1,zhvou4,Zyou4
115,1,10,1447,0,151,1,zhvou4,Zyou4
116,8,9,1306,0,1057,1,siu2,siou2
116,22,4,510,1,1003,1,siu2,siou2
116,2,4,603,0,804,1,siu2,siou2
116,1,7,1113,0,544,1,siu2,siou2
116,20,10,1503,1,51,1,siu2,siou2
117,22,3,379,0,2534,1,hio1,hio1
117,1,10,1528,0,256,1,hio1,hio1
117,8,10,1569,1,561,1,hio1,hio1
117,2,5,777,0,886,1,hio1,hio1
117,20,4,495,1,72,1,hio1,hio1
118,1,6,862,0,1457,1,giang4,kiaN4
118,22,5,707,0,1834,1,giang4,kiaN4
118,2,6,844,0,772,1,giang4,kiaN4
118,20,5,787,1,56,1,giang4,kiaN4
118,8,2,298,1,1452,1,giang4,kiaN4
119,22,9,1365,0,1268,1,xvai3,xyai3
119,20,8,1130,1,170,1,xvai3,xyai3
119,2,5,642,0,970,1,xvai3,xyai3
119,8,6,947,1,722,1,xvai3,xyai3
119,1,1,57,0,1768,1,xvai3,xyai3
120,8,2,172,0,1399,1,zvan1,cy[n1
120,2,5,703,0,1499,1,zvan1,cy[n1
120,20,8,1265,1,225,1,zvan1,cy[n1
120,1,3,416,0,985,1,zvan1,cy[n1
120,22,5,753,0,1588,1,zvan1,cy[n1
121,2,10,1545,1,1866,1,din4,tin4
121,1,3,419,1,1157,1,din4,tin4
121,20,1,96,1,575,1,din4,tin4
121,22,8,1177,0,2744,1,din4,tin4
121,8,6,849,1,1696,1,din4,tin4
122,20,10,1484,1,236,1,dua1,tua1
122,8,2,247,1,1890,1,dua1,tua1
122,2,5,762,0,1612,1,dua1,tua1
122,1,1,131,0,848,1,dua1,tua1
122,22,9,1281,0,1138,1,dua1,tua1
123,2,1,2,0,1557,1,tia1,Tia1
123,20,1,117,1,106,1,tia1,Tia1
123,8,2,258,1,2316,1,tia1,Tia1
123,22,10,1445,0,443,1,tia1,Tia1
123,1,7,1111,0,1019,1,tia1,Tia1
124,8,3,358,0,1932,1,lie2,li[2
124,2,4,522,0,363,1,lie2,li[2
124,22,10,1598,0,856,1,lie2,li[2
124,20,4,558,1,326,1,lie2,li[2
124,1,3,323,1,1841,1,lie2,li[2
125,20,3,376,1,172,1,lvi3,lyei3
125,2,6,889,0,784,1,lvi3,lyei3
125,1,2,222,0,723,1,lvi3,lyei3
125,8,7,1007,0,445,1,lvi3,lyei3
125,22,7,1023,0,1555,1,lvi3,lyei3
126,8,5,722,0,747,1,rvang1,ryaN1
126,1,7,1089,0,579,1,rvang1,ryaN1
126,20,5,653,1,188,1,rvang1,ryaN1
126,2,4,606,0,781,1,rvang1,ryaN1
126,22,9,1316,0,690,1,rvang1,ryaN1
127,1,8,1159,0,973,1,vang3,yaN3
127,20,2,261,1,308,1,vang3,yaN3
127,2,4,573,0,659,1,vang3,yaN3
127,8,5,731,0,774,1,vang3,yaN3
127,22,9,1285,0,835,1,vang3,yaN3
128,8,10,1515,0,1375,1,pio3,Pio3
128,2,4,585,0,831,1,pio3,Pio3
128,1,4,575,0,351,1,pio3,Pio3
128,20,8,1177,1,149,1,pio3,Pio3
128,22,7,1030,0,963,1,pio3,Pio3
129,20,6,927,1,124,1,nue2,nue2
129,8,5,798,0,1537,1,nue2,nue2
129,2,6,813,0,527,1,nue2,nue2
129,1,9,1411,0,206,1,nue2,nue2
129,22,7,1039,0,1578,1,nue2,nue2
130,1,3,361,0,1261,1,zhiong4,ZioN4
130,2,7,1099,0,2075,1,zhiong4,ZioN4
130,22,1,159,0,3161,1,zhiong4,ZioN4
130,8,6,935,0,621,1,zhiong4,ZioN4
130,20,7,1083,1,179,1,zhiong4,ZioN4
131,8,1,80,1,1741,1,zhiao1,Ziau1
131,22,9,1406,0,566,1,zhiao1,Ziau1
131,1,6,960,0,740,1,zhiao1,Ziau1
131,20,10,1534,1,208,1,zhiao1,Ziau1
131,2,4,582,0,1557,1,zhiao1,Ziau1
132,20,8,1198,1,206,1,zvo1,cyo1
132,1,5,766,0,536,1,zvo1,cyo1
132,2,7,1035,0,1532,1,zvo1,cyo1
132,22,10,1566,0,699,1,zvo1,cyo1
132,8,5,749,0,682,1,zvo1,cyo1
133,20,5,776,1,264,1,siei3,siei3
133,2,2,225,0,993,1,siei3,siei3
133,8,10,1573,0,452,1,siei3,siei3
133,1,4,557,0,829,1,siei3,siei3
133,22,1,12,1,3669,1,siei3,siei3
134,20,8,1272,1,40,1,ko4,Ko4
134,1,2,191,0,763,1,ko4,Ko4
134,8,1,129,NA,NA,1,ko4,Ko4
134,22,1,150,1,1902,1,ko4,Ko4
134,2,3,472,0,959,1,ko4,Ko4
135,22,7,1021,0,2850,1,xiu2,xiou2
135,20,9,1307,1,236,1,xiu2,xiou2
135,1,7,1044,1,1471,1,xiu2,xiou2
135,2,3,369,1,1755,1,xiu2,xiou2
135,8,10,1520,1,1256,1,xiu2,xiou2
136,20,9,1395,1,278,1,fie4,fi[4
136,2,9,1380,0,862,1,fie4,fi[4
136,8,4,629,1,1373,1,fie4,fi[4
136,1,1,151,0,562,1,fie4,fi[4
136,22,8,1143,0,1173,1,fie4,fi[4
137,22,4,544,0,1566,1,tiang1,TiaN1
137,2,5,656,0,1210,1,tiang1,TiaN1
137,20,1,30,1,1977,1,tiang1,TiaN1
137,8,8,1188,1,528,1,tiang1,TiaN1
137,1,10,1584,0,390,1,tiang1,TiaN1
138,22,1,66,0,3094,1,pve1,Pye1
138,20,9,1414,1,201,1,pve1,Pye1
138,8,5,644,0,506,1,pve1,Pye1
138,1,4,485,0,347,1,pve1,Pye1
138,2,5,727,0,966,1,pve1,Pye1
139,22,1,88,0,2376,1,chua4,zua4
139,8,6,922,1,657,1,chua4,zua4
139,1,1,144,0,945,1,chua4,zua4
139,20,3,406,1,231,1,chua4,zua4
139,2,3,405,0,1573,1,chua4,zua4
140,8,9,1326,1,1166,1,zo2,co2
140,2,3,356,0,1507,1,zo2,co2
140,1,3,429,0,1378,1,zo2,co2
140,22,10,1446,0,690,1,zo2,co2
140,20,6,925,1,24,1,zo2,co2
141,22,4,490,0,2998,1,kao2,Kau2
141,2,5,771,0,721,1,kao2,Kau2
141,8,4,503,1,2100,1,kao2,Kau2
141,20,5,783,1,1,1,kao2,Kau2
141,1,4,502,0,760,1,kao2,Kau2
142,8,8,1138,0,768,1,zhv2,Zy2
142,2,8,1156,0,725,1,zhv2,Zy2
142,1,8,1193,0,635,1,zhv2,Zy2
142,20,3,367,1,150,1,zhv2,Zy2
142,22,8,1211,0,896,1,zhv2,Zy2
143,1,3,436,0,1624,1,luai1,luai1
143,22,10,1458,0,813,1,luai1,luai1
143,20,1,128,1,218,1,luai1,luai1
143,2,3,358,0,1069,1,luai1,luai1
143,8,10,1598,0,1354,1,luai1,luai1
144,8,2,281,1,3025,1,si4,si4
144,22,6,915,0,1403,1,si4,si4
144,20,3,456,1,200,1,si4,si4
144,1,10,1442,0,216,1,si4,si4
144,2,8,1216,0,1073,1,si4,si4
145,8,5,686,0,882,1,rio3,rio3
145,20,10,1541,1,76,1,rio3,rio3
145,2,10,1573,0,1799,1,rio3,rio3
145,22,10,1508,0,806,1,rio3,rio3
145,1,4,565,0,960,1,rio3,rio3
146,8,5,720,0,1111,1,cve2,Cye2
146,20,9,1325,1,134,1,cve2,Cye2
146,22,1,130,0,1705,1,cve2,Cye2
146,2,1,28,0,1035,1,cve2,Cye2
146,1,5,700,0,468,1,cve2,Cye2
147,20,4,531,1,279,1,kuao3,Kuau3
147,1,5,778,0,1546,1,kuao3,Kuau3
147,8,7,1003,1,380,1,kuao3,Kuau3
147,2,5,756,1,1209,1,kuao3,Kuau3
147,22,1,55,0,2407,1,kuao3,Kuau3
148,1,9,1404,0,2490,1,fvi4,fyei4
148,22,4,506,0,1489,1,fvi4,fyei4
148,8,5,774,1,950,1,fvi4,fyei4
148,2,6,804,0,893,1,fvi4,fyei4
148,20,1,139,1,90,1,fvi4,fyei4
149,8,10,1457,0,879,1,bvi2,pyei2
149,20,7,1067,1,115,1,bvi2,pyei2
149,1,3,410,0,596,1,bvi2,pyei2
149,22,8,1164,0,730,1,bvi2,pyei2
149,2,9,1339,0,1445,1,bvi2,pyei2
150,1,8,1242,0,365,1,dve4,tye4
150,2,10,1575,0,1031,1,dve4,tye4
150,20,6,850,1,237,1,dve4,tye4
150,22,2,229,0,1977,1,dve4,tye4
150,8,10,1478,0,832,1,dve4,tye4
151,20,10,1501,1,31,1,jua2,jua2
151,1,5,658,0,963,1,jua2,jua2
151,22,3,438,0,2252,1,jua2,jua2
151,8,7,1102,0,1278,1,jua2,jua2
151,2,9,1320,0,1472,1,jua2,jua2
152,8,9,1302,0,911,1,jang2,jaN2
152,1,3,337,0,1074,1,jang2,jaN2
152,20,2,166,1,202,1,jang2,jaN2
152,2,7,1008,0,1184,1,jang2,jaN2
152,22,6,938,0,1234,1,jang2,jaN2
153,1,7,1026,0,1179,1,song2,soN2
153,20,1,20,1,618,1,song2,soN2
153,2,5,648,1,1115,1,song2,soN2
153,22,8,1134,0,1884,1,song2,soN2
153,8,7,1116,1,945,1,song2,soN2
154,20,7,990,1,10,1,ruang3,ruaN3
154,1,9,1410,0,315,1,ruang3,ruaN3
154,8,1,63,1,1670,1,ruang3,ruaN3
154,22,7,986,0,1582,1,ruang3,ruaN3
154,2,10,1553,0,2351,1,ruang3,ruaN3
155,20,6,895,1,50,1,cian3,Ci[n3
155,1,4,510,0,1391,1,cian3,Ci[n3
155,8,3,448,1,1915,1,cian3,Ci[n3
155,2,8,1211,0,1258,1,cian3,Ci[n3
155,22,6,866,0,994,1,cian3,Ci[n3
156,1,5,664,0,609,1,zhi4,Zi4
156,22,2,319,0,1767,1,zhi4,Zi4
156,8,9,1402,1,1012,1,zhi4,Zi4
156,2,6,945,0,941,1,zhi4,Zi4
156,20,5,699,1,225,1,zhi4,Zi4
157,20,8,1270,1,128,1,miei1,miei1
157,1,2,171,0,842,1,miei1,miei1
157,2,8,1175,0,469,1,miei1,miei1
157,22,10,1526,NA,NA,1,miei1,miei1
157,8,7,1068,1,1897,1,miei1,miei1
158,2,9,1307,0,1067,1,tuao2,Tuau2
158,20,4,542,1,269,1,tuao2,Tuau2
158,1,3,368,0,1054,1,tuao2,Tuau2
158,8,10,1514,1,1714,1,tuao2,Tuau2
158,22,6,887,0,1423,1,tuao2,Tuau2
159,22,4,500,0,1050,1,xvou1,xyou1
159,8,2,278,1,1907,1,xvou1,xyou1
159,2,2,279,0,1266,1,xvou1,xyou1
159,20,3,407,1,219,1,xvou1,xyou1
159,1,8,1277,0,477,1,xvou1,xyou1
160,8,8,1193,1,659,1,yai1,iai1
160,20,7,1017,1,139,1,yai1,iai1
160,2,9,1333,1,1165,1,yai1,iai1
160,1,10,1551,0,816,1,yai1,iai1
160,22,5,716,0,2245,1,yai1,iai1
161,8,2,208,0,3235,1,ziai1,ciai1
161,1,7,965,0,731,1,ziai1,ciai1
161,20,10,1468,1,890,1,ziai1,ciai1
161,2,1,58,0,1376,1,ziai1,ciai1
161,22,9,1363,0,950,1,ziai1,ciai1
162,20,5,798,1,15,1,shve3,Sye3
162,22,8,1147,1,2519,1,shve3,Sye3
162,2,8,1132,0,747,1,shve3,Sye3
162,1,5,697,0,1008,1,shve3,Sye3
162,8,4,600,0,1481,1,shve3,Sye3
163,20,8,1221,1,217,1,ke2,Ke2
163,2,9,1290,1,1221,1,ke2,Ke2
163,22,3,420,0,1523,1,ke2,Ke2
163,1,5,677,0,1172,1,ke2,Ke2
163,8,3,351,0,2652,1,ke2,Ke2
164,2,3,464,0,1064,1,zve4,cye4
164,20,4,493,1,103,1,zve4,cye4
164,8,6,932,0,719,1,zve4,cye4
164,1,3,375,0,831,1,zve4,cye4
164,22,10,1529,0,433,1,zve4,cye4
165,20,8,1189,1,188,1,dai2,tai2
165,8,1,96,1,1564,1,dai2,tai2
165,2,2,289,0,954,1,dai2,tai2
165,22,7,1048,0,2112,1,dai2,tai2
165,1,8,1194,1,1950,1,dai2,tai2
166,2,6,831,0,1231,1,kiei4,Kiei4
166,20,4,505,1,579,1,kiei4,Kiei4
166,1,2,161,0,822,1,kiei4,Kiei4
166,22,4,638,0,1967,1,kiei4,Kiei4
166,8,10,1460,0,1522,1,kiei4,Kiei4
167,2,7,1041,0,860,1,cing4,CiN4
167,20,9,1365,1,73,1,cing4,CiN4
167,22,8,1172,0,1002,1,cing4,CiN4
167,1,3,434,0,1218,1,cing4,CiN4
167,8,3,444,0,1168,1,cing4,CiN4
168,20,9,1437,1,108,1,due2,tue2
168,2,9,1348,0,1774,1,due2,tue2
168,8,8,1159,0,935,1,due2,tue2
168,22,10,1568,0,471,1,due2,tue2
168,1,5,726,0,760,1,due2,tue2
169,1,5,709,0,1172,1,tiong1,TioN1
169,8,8,1237,0,675,1,tiong1,TioN1
169,22,8,1242,0,1677,1,tiong1,TioN1
169,20,4,607,1,24,1,tiong1,TioN1
169,2,2,203,1,2058,1,tiong1,TioN1
170,2,4,587,0,2087,1,rong1,roN1
170,1,7,1063,1,957,1,rong1,roN1
170,8,1,60,0,2429,1,rong1,roN1
170,22,6,948,0,1598,1,rong1,roN1
170,20,5,707,1,111,1,rong1,roN1
171,22,7,977,0,1014,1,due3,tu^3
171,2,9,1402,0,422,1,due3,tu^3
171,8,3,375,0,879,1,due3,tu^3
171,20,9,1323,1,111,1,due3,tu^3
171,1,8,1231,0,690,1,due3,tu^3
172,8,4,570,1,709,1,mai1,mai1
172,20,7,1074,1,50,1,mai1,mai1
172,1,5,734,0,1253,1,mai1,mai1
172,2,4,609,1,1283,1,mai1,mai1
172,22,8,1201,0,945,1,mai1,mai1
173,20,6,815,1,319,1,chvan3,zy[n3
173,1,3,324,0,1064,1,chvan3,zy[n3
173,8,6,875,1,1094,1,chvan3,zy[n3
173,22,1,120,0,1496,1,chvan3,zy[n3
173,2,4,590,0,733,1,chvan3,zy[n3
174,22,9,1302,0,546,1,qong1,qoN1
174,1,9,1399,0,1923,1,qong1,qoN1
174,2,4,528,0,2442,1,qong1,qoN1
174,20,6,906,1,13,1,qong1,qoN1
174,8,5,702,0,715,1,qong1,qoN1
175,22,4,498,0,1834,1,qou2,qou2
175,2,9,1433,0,1722,1,qou2,qou2
175,20,6,818,1,249,1,qou2,qou2
175,8,3,419,0,1036,1,qou2,qou2
175,1,5,667,0,552,1,qou2,qou2
176,2,6,871,0,1695,1,biai1,piai1
176,1,8,1169,0,877,1,biai1,piai1
176,22,7,1050,0,759,1,biai1,piai1
176,8,6,937,1,1411,1,biai1,piai1
176,20,2,180,1,39,1,biai1,piai1
177,1,9,1306,0,173,1,xen1,x^n1
177,20,6,804,1,247,1,xen1,x^n1
177,2,6,934,0,1706,1,xen1,x^n1
177,22,10,1545,0,937,1,xen1,x^n1
177,8,3,478,0,1517,1,xen1,x^n1
178,22,9,1434,0,674,1,rua3,rua3
178,8,3,412,0,1578,1,rua3,rua3
178,1,10,1459,0,968,1,rua3,rua3
178,20,10,1585,1,112,1,rua3,rua3
178,2,5,649,1,1298,1,rua3,rua3
179,22,1,141,0,2530,1,co1,Co1
179,8,9,1347,1,481,1,co1,Co1
179,2,10,1571,0,1226,1,co1,Co1
179,20,10,1573,1,131,1,co1,Co1
179,1,8,1166,0,609,1,co1,Co1
180,22,1,67,1,3664,1,shuao3,Suau3
180,1,6,926,1,1836,1,shuao3,Suau3
180,8,3,385,1,1101,1,shuao3,Suau3
180,2,7,986,0,1060,1,shuao3,Suau3
180,20,7,1090,1,230,1,shuao3,Suau3
181,1,4,635,0,1484,1,riu4,riou4
181,8,3,469,NA,NA,1,riu4,riou4
181,22,3,341,1,3086,1,riu4,riou4
181,2,4,551,0,437,1,riu4,riou4
181,20,6,821,1,379,1,riu4,riou4
182,8,2,223,1,3087,1,biai2,piai2
182,22,6,935,0,1976,1,biai2,piai2
182,2,1,115,1,1296,1,biai2,piai2
182,1,7,1116,0,800,1,biai2,piai2
182,20,6,858,1,54,1,biai2,piai2
183,22,3,422,0,1329,1,jeng1,j^N1
183,1,8,1251,0,951,1,jeng1,j^N1
183,20,10,1509,1,74,1,jeng1,j^N1
183,2,9,1281,0,1376,1,jeng1,j^N1
183,8,1,32,NA,NA,1,jeng1,j^N1
184,1,9,1370,1,2423,1,shei3,Sei3
184,22,10,1528,0,2152,1,shei3,Sei3
184,8,9,1398,0,1471,1,shei3,Sei3
184,2,5,800,0,1310,1,shei3,Sei3
184,20,3,352,1,281,1,shei3,Sei3
185,2,5,747,0,728,1,qei3,qei3
185,22,1,116,0,1774,1,qei3,qei3
185,20,7,1118,1,170,1,qei3,qei3
185,8,1,52,1,1804,1,qei3,qei3
185,1,7,997,0,1337,1,qei3,qei3
186,8,1,42,0,1832,1,no3,no3
186,1,10,1530,0,504,1,no3,no3
186,2,5,717,0,1441,1,no3,no3
186,22,7,961,1,1368,1,no3,no3
186,20,1,48,1,1155,1,no3,no3
187,8,7,1048,0,444,1,shiang4,SiaN4
187,20,1,106,1,465,1,shiang4,SiaN4
187,22,8,1136,0,1656,1,shiang4,SiaN4
187,1,5,765,0,508,1,shiang4,SiaN4
187,2,5,721,0,2848,1,shiang4,SiaN4
188,20,3,470,1,203,1,cuai1,Cuai1
188,1,5,681,0,774,1,cuai1,Cuai1
188,8,9,1337,0,619,1,cuai1,Cuai1
188,2,4,547,0,639,1,cuai1,Cuai1
188,22,10,1560,0,796,1,cuai1,Cuai1
189,2,1,154,0,1710,1,sing4,siN4
189,20,8,1152,1,229,1,sing4,siN4
189,8,4,569,1,1152,1,sing4,siN4
189,1,9,1382,0,1098,1,sing4,siN4
189,22,2,250,0,2120,1,sing4,siN4
190,8,6,886,0,657,1,nvn1,nyn1
190,22,1,29,0,1656,1,nvn1,nyn1
190,1,10,1544,0,485,1,nvn1,nyn1
190,2,10,1596,0,701,1,nvn1,nyn1
190,20,9,1336,1,25,1,nvn1,nyn1
191,22,7,1105,0,1881,1,buo4,puo4
191,20,9,1420,1,618,1,buo4,puo4
191,2,5,710,0,856,1,buo4,puo4
191,1,10,1588,0,1175,1,buo4,puo4
191,8,2,286,1,1736,1,buo4,puo4
192,22,6,952,0,1186,1,chvou3,zyou3
192,1,5,661,0,463,1,chvou3,zyou3
192,20,10,1532,1,232,1,chvou3,zyou3
192,8,2,297,1,1525,1,chvou3,zyou3
192,2,6,850,0,825,1,chvou3,zyou3
193,2,5,677,1,2222,1,piang3,PiaN3
193,8,3,427,1,1058,1,piang3,PiaN3
193,22,10,1594,0,262,1,piang3,PiaN3
193,20,5,779,1,28,1,piang3,PiaN3
193,1,4,534,0,1028,1,piang3,PiaN3
194,20,6,836,1,84,1,xong1,xoN1
194,22,7,1095,1,1886,1,xong1,xoN1
194,8,10,1580,0,461,1,xong1,xoN1
194,1,9,1290,0,196,1,xong1,xoN1
194,2,8,1126,0,2618,1,xong1,xoN1
195,2,3,404,0,971,1,sv3,sy3
195,22,1,151,0,2459,1,sv3,sy3
195,1,2,302,0,752,1,sv3,sy3
195,20,10,1447,1,490,1,sv3,sy3
195,8,3,381,0,1159,1,sv3,sy3
196,2,10,1544,0,1103,1,eng2,^N2
196,20,8,1271,1,108,1,eng2,^N2
196,8,6,824,0,1159,1,eng2,^N2
196,22,10,1516,0,1194,1,eng2,^N2
196,1,3,372,0,1753,1,eng2,^N2
197,1,9,1427,0,374,1,zhiei4,Ziei4
197,20,8,1188,1,255,1,zhiei4,Ziei4
197,8,2,232,0,868,1,zhiei4,Ziei4
197,22,2,292,1,3391,1,zhiei4,Ziei4
197,2,6,925,0,862,1,zhiei4,Ziei4
198,8,2,185,1,1859,1,men3,m^n3
198,1,10,1441,0,271,1,men3,m^n3
198,20,6,859,1,185,1,men3,m^n3
198,22,2,184,0,3794,1,men3,m^n3
198,2,2,265,1,2683,1,men3,m^n3
199,1,1,4,0,3404,1,zvan2,cy[n2
199,8,2,304,1,1943,1,zvan2,cy[n2
199,22,4,547,0,1634,1,zvan2,cy[n2
199,2,7,1031,0,922,1,zvan2,cy[n2
199,20,2,248,1,86,1,zvan2,cy[n2
200,8,9,1400,0,636,1,nvang4,nyaN4
200,22,1,125,0,2793,1,nvang4,nyaN4
200,20,8,1194,1,106,1,nvang4,nyaN4
200,2,5,698,0,866,1,nvang4,nyaN4
200,1,6,936,0,452,1,nvang4,nyaN4
201,2,1,95,0,2102,1,zhuo4,Zuo4
201,8,1,105,0,3478,1,zhuo4,Zuo4
201,1,7,1108,0,442,1,zhuo4,Zuo4
201,22,1,92,0,3233,1,zhuo4,Zuo4
201,20,5,796,1,20,1,zhuo4,Zuo4
202,2,7,1119,0,1336,1,zhe1,Ze1
202,1,10,1580,0,314,1,zhe1,Ze1
202,20,3,377,1,1,1,zhe1,Ze1
202,8,6,953,0,709,1,zhe1,Ze1
202,22,5,678,1,1455,1,zhe1,Ze1
203,1,6,915,0,565,1,meng1,m^N1
203,8,8,1229,1,867,1,meng1,m^N1
203,2,6,845,1,1144,1,meng1,m^N1
203,22,9,1402,1,2800,1,meng1,m^N1
203,20,6,824,1,436,1,meng1,m^N1
204,20,4,601,1,10,1,fian2,fi[n2
204,2,6,851,1,1513,1,fian2,fi[n2
204,22,8,1213,0,1131,1,fian2,fi[n2
204,1,3,349,0,940,1,fian2,fi[n2
204,8,3,341,1,2654,1,fian2,fi[n2
205,1,9,1369,0,559,1,fia4,fia4
205,20,1,46,1,2124,1,fia4,fia4
205,22,8,1151,0,1304,1,fia4,fia4
205,8,7,1113,1,1561,1,fia4,fia4
205,2,10,1543,0,1810,1,fia4,fia4
206,2,8,1167,0,1234,1,pue1,Pue1
206,1,4,549,0,624,1,pue1,Pue1
206,20,7,1116,1,187,1,pue1,Pue1
206,22,4,628,0,2278,1,pue1,Pue1
206,8,3,408,0,1006,1,pue1,Pue1
207,8,2,234,0,1846,1,zhiang2,ZiaN2
207,1,3,442,0,1120,1,zhiang2,ZiaN2
207,2,10,1562,0,2114,1,zhiang2,ZiaN2
207,20,8,1229,1,49,1,zhiang2,ZiaN2
207,22,8,1144,0,1202,1,zhiang2,ZiaN2
208,2,8,1181,0,887,1,kvan3,Ky[n3
208,8,5,773,1,830,1,kvan3,Ky[n3
208,1,1,12,0,1390,1,kvan3,Ky[n3
208,20,4,555,1,235,1,kvan3,Ky[n3
208,22,3,380,0,3269,1,kvan3,Ky[n3
209,2,8,1219,0,721,1,qui3,qui3
209,20,2,236,1,6,1,qui3,qui3
209,1,3,423,0,1153,1,qui3,qui3
209,8,8,1150,1,301,1,qui3,qui3
209,22,5,754,0,1697,1,qui3,qui3
210,1,8,1221,0,839,1,hiong2,hioN2
210,8,5,788,1,1019,1,hiong2,hioN2
210,2,2,188,0,1037,1,hiong2,hioN2
210,20,9,1400,1,65,1,hiong2,hioN2
210,22,8,1145,0,661,1,hiong2,hioN2
211,8,6,839,0,829,1,rv3,ry3
211,22,6,901,0,1267,1,rv3,ry3
211,2,9,1340,1,2715,1,rv3,ry3
211,1,8,1144,0,1349,1,rv3,ry3
211,20,3,399,1,74,1,rv3,ry3
212,8,2,212,0,1793,1,len4,l^n4
212,1,9,1316,0,32,1,len4,l^n4
212,22,8,1200,1,1317,1,len4,l^n4
212,2,6,937,0,2020,1,len4,l^n4
212,20,6,823,1,373,1,len4,l^n4
213,8,4,490,1,2112,1,shin4,Sin4
213,22,4,636,0,2340,1,shin4,Sin4
213,2,7,1118,0,1351,1,shin4,Sin4
213,1,4,481,0,648,1,shin4,Sin4
213,20,1,109,1,488,1,shin4,Sin4
214,22,7,1114,0,1233,1,chiao1,ziau1
214,20,7,1040,1,54,1,chiao1,ziau1
214,1,3,385,0,938,1,chiao1,ziau1
214,8,1,148,0,1229,1,chiao1,ziau1
214,2,6,803,0,605,1,chiao1,ziau1
215,22,9,1393,0,865,1,nuang2,nuaN2
215,2,7,1093,1,1323,1,nuang2,nuaN2
215,20,10,1466,1,177,1,nuang2,nuaN2
215,1,6,900,0,1225,1,nuang2,nuaN2
215,8,1,1,0,1243,1,nuang2,nuaN2
216,8,5,796,0,1192,1,jeng4,j^N4
216,1,2,208,0,1073,1,jeng4,j^N4
216,20,3,398,1,160,1,jeng4,j^N4
216,22,3,364,0,3050,1,jeng4,j^N4
216,2,8,1203,0,852,1,jeng4,j^N4
217,20,8,1163,1,167,1,rvn3,ryn3
217,8,7,1008,0,757,1,rvn3,ryn3
217,1,8,1163,0,964,1,rvn3,ryn3
217,22,6,898,0,1161,1,rvn3,ryn3
217,2,4,490,0,1814,1,rvn3,ryn3
218,20,10,1478,1,66,1,fi3,fi3
218,2,6,938,0,1632,1,fi3,fi3
218,1,6,825,0,543,1,fi3,fi3
218,8,7,1072,0,989,1,fi3,fi3
218,22,7,976,0,862,1,fi3,fi3
219,22,9,1333,0,606,1,rve3,rye3
219,20,4,583,1,250,1,rve3,rye3
219,8,6,810,0,1233,1,rve3,rye3
219,2,4,503,0,952,1,rve3,rye3
219,1,6,846,0,438,1,rve3,rye3
220,1,6,925,0,405,1,kva3,Kya3
220,22,8,1186,0,843,1,kva3,Kya3
220,20,8,1159,1,172,1,kva3,Kya3
220,8,10,1480,0,702,1,kva3,Kya3
220,2,5,672,0,1632,1,kva3,Kya3
221,1,4,618,0,719,1,jou4,jou4
221,8,1,149,0,2595,1,jou4,jou4
221,22,6,937,1,2936,1,jou4,jou4
221,20,7,987,1,75,1,jou4,jou4
221,2,1,111,1,2693,1,jou4,jou4
222,2,2,204,0,2974,1,fun3,fun3
222,22,1,136,0,2200,1,fun3,fun3
222,1,4,543,0,862,1,fun3,fun3
222,20,6,813,1,362,1,fun3,fun3
222,8,9,1408,0,855,1,fun3,fun3
223,2,10,1530,0,1131,1,kue2,Ku^2
223,1,3,475,0,1058,1,kue2,Ku^2
223,20,7,978,1,246,1,kue2,Ku^2
223,8,10,1597,0,762,1,kue2,Ku^2
223,22,3,326,0,2165,1,kue2,Ku^2
224,1,1,126,0,843,1,rua4,rua4
224,22,8,1159,0,889,1,rua4,rua4
224,2,5,676,1,1044,1,rua4,rua4
224,8,1,12,1,2160,1,rua4,rua4
224,20,6,920,1,79,1,rua4,rua4
225,8,3,446,0,893,1,zv2,cy2
225,20,1,85,1,215,1,zv2,cy2
225,2,8,1163,0,772,1,zv2,cy2
225,1,9,1352,1,3291,1,zv2,cy2
225,22,9,1428,0,1375,1,zv2,cy2
226,8,10,1550,1,1454,1,hiao3,hiau3
226,22,4,607,0,1423,1,hiao3,hiau3
226,2,2,202,0,1200,1,hiao3,hiau3
226,1,10,1479,0,629,1,hiao3,hiau3
226,20,2,290,1,141,1,hiao3,hiau3
227,2,3,382,0,2063,1,chiai2,ziai2
227,1,10,1587,0,421,1,chiai2,ziai2
227,22,9,1438,0,892,1,chiai2,ziai2
227,20,3,427,1,24,1,chiai2,ziai2
227,8,10,1499,1,539,1,chiai2,ziai2
228,22,7,1026,0,1267,1,zhuai4,Zuai4
228,20,5,703,1,23,1,zhuai4,Zuai4
228,1,8,1140,1,1448,1,zhuai4,Zuai4
228,2,2,256,0,1450,1,zhuai4,Zuai4
228,8,10,1450,0,608,1,zhuai4,Zuai4
229,8,8,1183,1,475,1,shv1,Sy1
229,20,5,720,1,18,1,shv1,Sy1
229,1,8,1147,0,2520,1,shv1,Sy1
229,22,3,442,0,3079,1,shv1,Sy1
229,2,7,1072,0,2010,1,shv1,Sy1
230,22,6,865,0,824,1,chie2,zi[2
230,1,1,103,0,727,1,chie2,zi[2
230,2,6,855,0,655,1,chie2,zi[2
230,8,1,113,0,2329,1,chie2,zi[2
230,20,2,230,1,2092,1,chie2,zi[2
231,2,1,114,1,1004,1,duai3,tuai3
231,1,9,1363,0,475,1,duai3,tuai3
